0|0|0|30|46|61||"148905738"|"92016143"
30|46|61|46||76|"Wet"|"148905738"|"92016144"
46||76|183|183|183||"148911418"|"92020958"
0|0|0|30|46|61||"148911418"|"92020959"
30|46|61|46||76|"Wet"|"148911418"|"92020960"
0|0|0|183|183|183|"Wet"|"148902792"|"92013479"
30||61|183|183|183||"148911267"|"92020740"
0|0|0|15|31|46||"148911267"|"92020741"
15|31|46|30||61|"Wet"|"148911267"|"92020742"
61||107|183|183|183||"148910380"|"92019785"
0|0|0|46|69|91||"148910380"|"92019786"
30||46|183|183|183||"148911828"|"92021254"
0|0|0|15|23|30||"148911828"|"92021255"
15|23|30|30||46|"Wet"|"148911828"|"92021256"
30||46|183|183|183||"148907371"|"92017465"
0|0|0|15|23|30||"148907371"|"92017466"
15|23|30|30||46|"Wet"|"148907371"|"92017467"
0|0|0|183|183|183|"Wet"|"148905692"|"92016099"
0|0|0|0|15|30||"148911312"|"92020800"
0|15|30|183|183|183|"Wet"|"148911312"|"92020801"
0|0|0|0|23|46||"149035603"|"92047618"
0|23|46|183|183|183|"Wet"|"149035603"|"92047619"
30||46|183|183|183||"148904421"|"92014933"
0|0|0|15|23|30||"148904421"|"92014934"
15|23|30|30||46|"Wet"|"148904421"|"92014935"
0|0|0|30|61|91||"148910551"|"92019948"
30|61|91|183|183|183|"Wet"|"148910551"|"92019949"
46||76|183|183|183||"148905266"|"92015695"
0|0|0|30|46|61||"148905266"|"92015696"
30|46|61|46||76|"Wet"|"148905266"|"92015697"
61||91|183|183|183||"148913661"|"92022974"
0|0|0|46|61|76||"148913661"|"92022975"
46|61|76|61||91|"Wet"|"148913661"|"92022976"
0|0|0|183|183|183|"Wet"|"148906701"|"92016866"
61||107|183|183|183||"148910643"|"92020074"
0|0|0|46|69|91||"148910643"|"92020075"
46|69|91|61||107|"Wet"|"148910643"|"92020076"
0|0|0|183|183|183|"Wet"|"148911155"|"92020603"
0|0|0|183|183|183|"Wet"|"148904379"|"92014877"
76||122|183|183|183||"148905655"|"92016054"
0|0|0|61|84|107||"148905655"|"92016055"
61|84|107|76||122|"Wet"|"148905655"|"92016056"
61||91|183|183|183||"148910816"|"92020285"
0|0|0|46|61|76||"148910816"|"92020286"
46|61|76|61||91|"Wet"|"148910816"|"92020287"
0|0|0|183|183|183|"Wet"|"148912187"|"92021679"
30||46|183|183|183||"148912888"|"92022265"
0|0|0|15|23|30||"148912888"|"92022266"
15|23|30|30||46|"Wet"|"148912888"|"92022267"
0|0|0|183|183|183|"Wet"|"148910179"|"92019657"
61||107|183|183|183||"148910667"|"92020119"
0|0|0|46|69|91||"148910667"|"92020120"
46|69|91|61||107|"Wet"|"148910667"|"92020121"
0|0|0|46|69|91||"149035246"|"92047494"
46|69|91|183|183|183|"Wet"|"149035246"|"92047495"
30||46|183|183|183||"148912896"|"92022283"
0|0|0|15|23|30||"148912896"|"92022284"
15|23|30|30||46|"Wet"|"148912896"|"92022285"
30||46|183|183|183||"148913864"|"92023218"
0|0|0|15|23|30||"148913864"|"92023219"
15|23|30|30||46|"Wet"|"148913864"|"92023220"
0|0|0|30|46|61||"148906172"|"92016457"
30|46|61|183|183|183|"Wet"|"148906172"|"92016458"
0|0|0|46|61|76||"148912862"|"92022230"
46|61|76|183|183|183|"Wet"|"148912862"|"92022231"
0|0|0|183|183|183|"Wet"|"148911147"|"92020595"
0|0|0|183|183|183|"Wet"|"148904378"|"92014876"
0|0|0|0|15|30||"148902487"|"92013213"
0|15|30|183|183|183|"Wet"|"148902487"|"92013214"
61||107|183|183|183||"148907246"|"92017264"
0|0|0|46|69|91||"148907246"|"92017265"
46|69|91|61||107|"Wet"|"148907246"|"92017266"
0|0|0|183|183|183|"Wet"|"148906300"|"92016506"
61||91|183|183|183||"148905075"|"92015512"
0|0|0|46|61|76||"148905075"|"92015513"
46|61|76|61||91|"Wet"|"148905075"|"92015514"
0|0|0|30|53|76||"148907522"|"92017559"
30|53|76|183|183|183|"Wet"|"148907522"|"92017560"
61||91|183|183|183||"148911585"|"92021138"
0|0|0|46|61|76||"148911585"|"92021139"
46|61|76|61||91|"Wet"|"148911585"|"92021140"
46||76|183|183|183||"148906130"|"92016416"
0|0|0|30|46|61||"148906130"|"92016417"
30|46|61|46||76|"Wet"|"148906130"|"92016418"
46||76|183|183|183||"148909972"|"92019445"
0|0|0|30|46|61||"148909972"|"92019446"
30|46|61|46||76|"Wet"|"148909972"|"92019447"
0|0|0|30|46|61||"148902933"|"92013654"
30|46|61|183|183|183|"Wet"|"148902933"|"92013655"
30||46|183|183|183||"148909560"|"92019177"
0|0|0|15|23|30||"148909560"|"92019178"
15|23|30|30||46|"Wet"|"148909560"|"92019179"
46||76|183|183|183||"148912102"|"92021591"
0|0|0|30|46|61||"148912102"|"92021592"
30|46|61|46||76|"Wet"|"148912102"|"92021593"
183||183|183|183|183||"149033995"|"92046854"
0|0|0|30|46|61||"149033995"|"92046855"
30|46|61|183||183|"Wet"|"149033995"|"92046856"
76||122|183|183|183||"148903123"|"92013884"
0|0|0|61|84|107||"148903123"|"92013885"
61|84|107|76||122|"Wet"|"148903123"|"92013886"
0|0|0|183|183|183|"Wet"|"148902962"|"92013702"
46||76|183|183|183||"148912023"|"92021492"
0|0|0|30|46|61||"148912023"|"92021493"
30|46|61|46||76|"Wet"|"148912023"|"92021494"
46||76|183|183|183||"148906068"|"92016389"
0|0|0|30|46|61||"148906068"|"92016390"
30|46|61|46||76|"Wet"|"148906068"|"92016391"
61||91|183|183|183||"148908052"|"92018037"
0|0|0|46|61|76||"148908052"|"92018038"
46|61|76|61||91|"Wet"|"148908052"|"92018039"
30||46|183|183|183||"148903260"|"92013948"
0|0|0|15|23|30||"148903260"|"92013949"
15|23|30|30||46|"Wet"|"148903260"|"92013950"
0|0|0|183|183|183|"Wet"|"148904099"|"92014722"
61||91|183|183|183||"148910815"|"92020282"
0|0|0|46|61|76||"148910815"|"92020283"
46|61|76|61||91|"Wet"|"148910815"|"92020284"
61||91|183|183|183||"148911883"|"92021325"
0|0|0|46|61|76||"148911883"|"92021326"
46|61|76|61||91|"Wet"|"148911883"|"92021327"
0|0|0|30|61|91||"149034287"|"92047066"
30|61|91|183|183|183|"Wet"|"149034287"|"92047067"
30||46|183|183|183||"148903503"|"92014205"
0|0|0|15|23|30||"148903503"|"92014206"
15|23|30|30||46|"Wet"|"148903503"|"92014207"
61||91|183|183|183||"148907090"|"92017123"
0|0|0|46|61|76||"148907090"|"92017124"
46|61|76|61||91|"Wet"|"148907090"|"92017125"
61||91|183|183|183||"148907349"|"92017447"
0|0|0|46|61|76||"148907349"|"92017448"
0|0|0|30|46|61||"148903094"|"92013834"
30|46|61|46||76|"Wet"|"148903094"|"92013835"
61||91|183|183|183||"148906809"|"92016989"
0|0|0|46|61|76||"148906809"|"92016990"
46|61|76|61||91|"Wet"|"148906809"|"92016991"
0|0|0|183|183|183|"Wet"|"148903949"|"92014650"
0|0|0|183|183|183|"Wet"|"148912148"|"92021643"
0|0|0|183|183|183|"Wet"|"148905252"|"92015682"
30||46|183|183|183||"148908244"|"92018229"
0|0|0|15|23|30||"148908244"|"92018230"
15|23|30|30||46|"Wet"|"148908244"|"92018231"
0|0|0|183|183|183|"Wet"|"148907420"|"92017484"
0|0|0|0|23|46||"148912549"|"92022001"
0|23|46|183|183|183|"Wet"|"148912549"|"92022002"
30||61|183|183|183||"148911266"|"92020737"
0|0|0|15|31|46||"148911266"|"92020738"
15|31|46|30||61|"Wet"|"148911266"|"92020739"
30||46|183|183|183||"148913403"|"92022748"
0|0|0|15|23|30||"148913403"|"92022749"
15|23|30|30||46|"Wet"|"148913403"|"92022750"
30||61|183|183|183||"148913800"|"92023145"
0|0|0|15|31|46||"148913800"|"92023146"
15|31|46|30||61|"Wet"|"148913800"|"92023147"
0|0|0|30|53|76||"148902573"|"92013253"
30|53|76|183|183|183|"Wet"|"148902573"|"92013254"
61||107|183|183|183||"148907733"|"92017770"
0|0|0|46|69|91||"148907733"|"92017771"
46|69|91|61||107|"Wet"|"148907733"|"92017772"
30||46|183|183|183||"148904715"|"92015195"
0|0|0|15|23|30||"148904715"|"92015196"
15|23|30|30||46|"Wet"|"148904715"|"92015197"
76||122|183|183|183||"148912063"|"92021534"
0|0|0|61|84|107||"148912063"|"92021535"
61|84|107|76||122|"Wet"|"148912063"|"92021536"
30||46|183|183|183||"148902878"|"92013583"
0|0|0|15|23|30||"148902878"|"92013584"
15|23|30|30||46|"Wet"|"148902878"|"92013585"
30||46|183|183|183||"148911163"|"92020619"
0|0|0|15|23|30||"148911163"|"92020620"
15|23|30|30||46|"Wet"|"148911163"|"92020621"
0|0|0|183|183|183|"Wet"|"148904887"|"92015357"
0|0|0|0|23|46||"148908434"|"92018381"
0|23|46|183|183|183|"Wet"|"148908434"|"92018382"
0|0|0|183|183|183|"Wet"|"148909036"|"92018803"
30||61|183|183|183||"148903854"|"92014591"
0|0|0|15|31|46||"148903854"|"92014592"
15|31|46|30||61|"Wet"|"148903854"|"92014593"
0|0|0|0|15|30||"148912928"|"92022322"
0|15|30|183|183|183|"Wet"|"148912928"|"92022323"
0|0|0|183|183|183|"Wet"|"148912142"|"92021637"
0|0|0|30|53|76||"148902564"|"92013241"
30|53|76|183|183|183|"Wet"|"148902564"|"92013242"
30||46|183|183|183||"148908548"|"92018507"
0|0|0|15|23|30||"148908548"|"92018508"
15|23|30|30||46|"Wet"|"148908548"|"92018509"
30||61|183|183|183||"148902698"|"92013356"
0|0|0|15|31|46||"148902698"|"92013357"
15|31|46|30||61|"Wet"|"148902698"|"92013358"
30||46|183|183|183||"148902838"|"92013541"
0|0|0|15|23|30||"148902838"|"92013542"
15|23|30|30||46|"Wet"|"148902838"|"92013543"
61||91|183|183|183||"148912200"|"92021680"
0|0|0|46|61|76||"148912200"|"92021681"
46|61|76|61||91|"Wet"|"148912200"|"92021682"
30|46|61|183|183|183|"Wet"|"148906164"|"92016447"
0|0|0|30|46|61||"148906164"|"92016448"
30||61|183|183|183||"148902187"|"92013089"
0|0|0|15|31|46||"148902187"|"92013090"
15|31|46|30||61|"Wet"|"148902187"|"92013091"
0|0|0|46|69|91||"148906257"|"92016489"
46|69|91|183|183|183|"Wet"|"148906257"|"92016490"
76||122|183|183|183||"148909277"|"92018977"
0|0|0|61|84|107||"148909277"|"92018978"
61|84|107|76||122|"Wet"|"148909277"|"92018979"
61||91|183|183|183||"148906408"|"92016658"
0|0|0|46|61|76||"148906408"|"92016659"
46|61|76|61||91|"Wet"|"148906408"|"92016660"
30||46|183|183|183||"148909797"|"92019332"
0|0|0|15|23|30||"148909797"|"92019333"
15|23|30|30||46|"Wet"|"148909797"|"92019334"
0|0|0|30|53|76||"148904608"|"92015090"
30|53|76|183|183|183|"Wet"|"148904608"|"92015091"
46||76|183|183|183||"148905981"|"92016359"
0|0|0|30|46|61||"148905981"|"92016360"
30|46|61|46||76|"Wet"|"148905981"|"92016361"
0|0|0|183|183|183|"Wet"|"148912179"|"92021671"
0|0|0|15|31|46||"148904264"|"92014803"
15|31|46|183|183|183|"Wet"|"148904264"|"92014804"
46||76|183|183|183||"148913018"|"92022412"
0|0|0|30|46|61||"148913018"|"92022413"
30|46|61|46||76|"Wet"|"148913018"|"92022414"
0|0|0|183|183|183|"Wet"|"148905690"|"92016097"
0|0|0|183|183|183|"Wet"|"148903563"|"92014264"
0|0|0|30|61|91||"148902043"|"92012989"
30|61|91|183|183|183|"Wet"|"148902043"|"92012990"
0|0|0|183|183|183|"Wet"|"149033981"|"92046838"
30||46|183|183|183||"148914070"|"92023361"
0|0|0|15|23|30||"148914070"|"92023362"
15|23|30|30||46|"Wet"|"148914070"|"92023363"
46||76|183|183|183||"148912100"|"92021585"
0|0|0|30|46|61||"148912100"|"92021586"
30|46|61|46||76|"Wet"|"148912100"|"92021587"
0|0|0|183|183|183|"Wet"|"148909032"|"92018800"
0|0|0|0|23|46||"148911612"|"92021152"
0|23|46|183|183|183|"Wet"|"148911612"|"92021153"
0|0|0|183|183|183|"Wet"|"148912696"|"92022086"
0|0|0|0|15|30||"148903011"|"92013752"
0|15|30|183|183|183|"Wet"|"148903011"|"92013753"
61||91|183|183|183||"149033859"|"92046700"
0|0|0|46|61|76||"149033859"|"92046701"
46|61|76|61||91|"Wet"|"149033859"|"92046702"
61||91|183|183|183||"148913349"|"92022679"
0|0|0|46|61|76||"148913349"|"92022680"
46|61|76|61||91|"Wet"|"148913349"|"92022681"
0|0|0|15|31|46||"149034154"|"92046970"
15|31|46|183|183|183|"Wet"|"149034154"|"92046971"
61||107|183|183|183||"148910311"|"92019719"
0|0|0|46|69|91||"148910311"|"92019720"
46|69|91|61||107|"Wet"|"148910311"|"92019721"
61||107|183|183|183||"148910496"|"92019867"
0|0|0|30|46|61||"148908403"|"92018375"
0|0|0|183|183|183|"Wet"|"148910746"|"92020223"
30||46|183|183|183||"148905808"|"92016224"
0|0|0|15|23|30||"148905808"|"92016225"
15|23|30|30||46|"Wet"|"148905808"|"92016226"
46||76|183|183|183||"148902946"|"92013677"
0|0|0|30|46|61||"148902946"|"92013678"
30|46|61|46||76|"Wet"|"148902946"|"92013679"
30||46|183|183|183||"148908525"|"92018459"
0|0|0|15|23|30||"148908525"|"92018460"
15|23|30|30||46|"Wet"|"148908525"|"92018461"
0|0|0|15|31|46||"148904458"|"92014982"
15|31|46|30||61|"Wet"|"148904458"|"92014983"
30||61|183|183|183||"148904458"|"92014981"
30||46|183|183|183||"148902748"|"92013447"
0|0|0|15|23|30||"148902748"|"92013448"
15|23|30|30||46|"Wet"|"148902748"|"92013449"
0|0|0|46|54|61||"148904067"|"92014702"
46|54|61|183|183|183|"Wet"|"148904067"|"92014703"
0|0|0|0|23|46||"149030389"|"92044896"
0|23|46|183|183|183|"Wet"|"149030389"|"92044897"
61||91|183|183|183||"148913659"|"92022968"
0|0|0|46|61|76||"148913659"|"92022969"
46|61|76|61||91|"Wet"|"148913659"|"92022970"
0|0|0|0|15|30||"148913308"|"92022619"
0|15|30|183|183|183|"Wet"|"148913308"|"92022620"
0|0|0|183|183|183|"Wet"|"148904093"|"92014716"
61||107|183|183|183||"148910504"|"92019882"
0|0|0|46|69|91||"148910504"|"92019883"
46|69|91|61||107|"Wet"|"148910504"|"92019884"
61||91|183|183|183||"148905500"|"92015898"
0|0|0|46|61|76||"148905500"|"92015899"
46|61|76|61||91|"Wet"|"148905500"|"92015900"
0|0|0|0|23|46||"148908794"|"92018665"
0|23|46|183|183|183|"Wet"|"148908794"|"92018666"
30||61|183|183|183||"148913803"|"92023151"
0|0|0|15|31|46||"148913803"|"92023152"
15|31|46|30||61|"Wet"|"148913803"|"92023153"
30||46|183|183|183||"148905437"|"92015814"
0|0|0|15|23|30||"148905437"|"92015815"
15|23|30|30||46|"Wet"|"148905437"|"92015816"
0|0|0|15|46|76||"148904948"|"92015388"
15|46|76|183|183|183|"Wet"|"148904948"|"92015389"
0|0|0|0|92|183||"148912735"|"92022108"
0|92|183|183|183|183|"Wet"|"148912735"|"92022109"
61||91|183|183|183||"148911482"|"92021027"
0|0|0|46|61|76||"148911482"|"92021028"
46|61|76|61||91|"Wet"|"148911482"|"92021029"
183||183|183|183|183||"149036741"|"92048104"
0|0|0|0|15|30||"149036741"|"92048105"
0|15|30|183||183|"Wet"|"149036741"|"92048106"
0|0|0|46|61|76||"148902537"|"92013239"
46|61|76|183|183|183|"Wet"|"148902537"|"92013240"
0|0|0|0|15|30||"148903029"|"92013778"
0|15|30|183|183|183|"Wet"|"148903029"|"92013779"
0|0|0|0|23|46||"149035211"|"92047471"
0|23|46|183|183|183|"Wet"|"149035211"|"92047472"
46||76|183|183|183||"148910947"|"92020444"
0|0|0|30|46|61||"148910947"|"92020445"
30|46|61|46||76|"Wet"|"148910947"|"92020446"
0|0|0|0|15|30||"148910535"|"92019928"
0|15|30|183|183|183|"Wet"|"148910535"|"92019929"
0|0|0|183|183|183|"Wet"|"148911094"|"92020592"
0|0|0|15|31|46||"148912456"|"92021932"
15|31|46|183|183|183|"Wet"|"148912456"|"92021933"
61||107|183|183|183||"148910503"|"92019879"
0|0|0|46|69|91||"148910503"|"92019880"
46|69|91|61||107|"Wet"|"148910503"|"92019881"
61||91|183|183|183||"148911885"|"92021331"
0|0|0|46|61|76||"148911885"|"92021332"
46|61|76|61||91|"Wet"|"148911885"|"92021333"
0|0|0|30|46|61||"148913289"|"92022601"
30|46|61|183|183|183|"Wet"|"148913289"|"92022602"
30||46|183|183|183||"148906714"|"92016893"
0|0|0|15|23|30||"148906714"|"92016894"
15|23|30|30||46|"Wet"|"148906714"|"92016895"
61||76|183|183|183||"148910606"|"92019999"
0|0|0|46|54|61||"148910606"|"92020000"
46|54|61|61||76|"Wet"|"148910606"|"92020001"
0|0|0|183|183|183|"Wet"|"148905771"|"92016183"
0|0|0|0|15|30||"148912640"|"92022039"
0|15|30|183|183|183|"Wet"|"148912640"|"92022040"
0|0|0|46|61|76||"148909524"|"92019137"
46|61|76|183|183|183|"Wet"|"148909524"|"92019138"
61||76|183|183|183||"148910608"|"92020005"
0|0|0|46|54|61||"148910608"|"92020006"
46|54|61|61||76|"Wet"|"148910608"|"92020007"
61||91|183|183|183||"148903236"|"92013927"
0|0|0|46|61|76||"148903236"|"92013928"
46|61|76|61||91|"Wet"|"148903236"|"92013929"
46||76|183|183|183||"148902938"|"92013659"
0|0|0|30|46|61||"148902938"|"92013660"
30|46|61|46||76|"Wet"|"148902938"|"92013661"
30||61|183|183|183||"148911264"|"92020734"
0|0|0|15|31|46||"148911264"|"92020735"
15|31|46|30||61|"Wet"|"148911264"|"92020736"
0|0|0|183|183|183|"Wet"|"148905014"|"92015423"
30||46|183|183|183||"148906678"|"92016831"
0|0|0|15|23|30||"148906678"|"92016832"
15|23|30|30||46|"Wet"|"148906678"|"92016833"
61||91|183|183|183||"149035084"|"92047390"
0|0|0|46|61|76||"149035084"|"92047391"
46|61|76|61||91|"Wet"|"149035084"|"92047392"
183||183|183|183|183||"149036303"|"92047924"
0|0|0|0|23|46||"149036303"|"92047925"
0|23|46|183||183|"Wet"|"149036303"|"92047926"
0|0|0|183|183|183|"Wet"|"148910680"|"92020137"
0|0|0|183|183|183|"Wet"|"148907417"|"92017481"
0|0|0|183|183|183|"Wet"|"148903571"|"92014272"
30||46|183|183|183||"148902653"|"92013286"
0|0|0|15|23|30||"148902653"|"92013287"
15|23|30|30||46|"Wet"|"148902653"|"92013288"
61||76|183|183|183||"148909512"|"92019116"
0|0|0|46|54|61||"148909512"|"92019117"
46|54|61|61||76|"Wet"|"148909512"|"92019118"
0|0|0|183|183|183|"Wet"|"148911598"|"92021150"
61||91|183|183|183||"148905218"|"92015643"
0|0|0|46|61|76||"148905218"|"92015644"
46|61|76|61||91|"Wet"|"148905218"|"92015645"
61||91|183|183|183||"148912358"|"92021833"
0|0|0|46|69|91||"148910496"|"92019868"
46|69|91|61||107|"Wet"|"148910496"|"92019869"
0|0|0|15|31|46||"148904115"|"92014738"
15|31|46|183|183|183|"Wet"|"148904115"|"92014739"
0|0|0|183|183|183|"Wet"|"148911808"|"92021242"
0|0|0|183|183|183|"Wet"|"148914052"|"92023329"
0|0|0|30|46|61||"148913316"|"92022629"
30|46|61|183|183|183|"Wet"|"148913316"|"92022630"
76||122|183|183|183||"149033774"|"92046641"
0|0|0|61|84|107||"149033774"|"92046642"
61|84|107|76||122|"Wet"|"149033774"|"92046643"
0|0|0|46|61|76||"148904772"|"92015303"
46|61|76|183|183|183|"Wet"|"148904772"|"92015304"
0|0|0|15|46|76||"148913719"|"92023030"
15|46|76|183|183|183|"Wet"|"148913719"|"92023031"
0|0|0|183|183|183|"Wet"|"149034223"|"92047013"
0|0|0|15|31|46||"148911439"|"92020969"
15|31|46|183|183|183|"Wet"|"148911439"|"92020970"
0|0|0|0|15|30||"148906371"|"92016602"
0|15|30|183|183|183|"Wet"|"148906371"|"92016603"
46||76|183|183|183||"148905532"|"92015946"
0|0|0|30|46|61||"148905532"|"92015947"
30|46|61|46||76|"Wet"|"148905532"|"92015948"
46||76|183|183|183||"148909077"|"92018827"
0|0|0|30|46|61||"148909077"|"92018828"
30|46|61|46||76|"Wet"|"148909077"|"92018829"
30||61|183|183|183||"148913852"|"92023191"
0|0|0|15|31|46||"148913852"|"92023192"
15|31|46|30||61|"Wet"|"148913852"|"92023193"
0|0|0|183|183|183|"Wet"|"148902797"|"92013483"
0|0|0|46|61|76||"148905336"|"92015752"
46|61|76|183|183|183|"Wet"|"148905336"|"92015753"
30||46|183|183|183||"148911501"|"92021066"
0|0|0|15|23|30||"148911501"|"92021067"
15|23|30|30||46|"Wet"|"148911501"|"92021068"
30||46|183|183|183||"148912304"|"92021809"
0|0|0|15|23|30||"148912304"|"92021810"
15|23|30|30||46|"Wet"|"148912304"|"92021811"
46||76|183|183|183||"148908537"|"92018483"
0|0|0|30|46|61||"148908537"|"92018484"
30|46|61|46||76|"Wet"|"148908537"|"92018485"
61||91|183|183|183||"148908160"|"92018151"
0|0|0|46|61|76||"148908160"|"92018152"
46|61|76|61||91|"Wet"|"148908160"|"92018153"
61||91|183|183|183||"149033961"|"92046812"
0|0|0|46|61|76||"149033961"|"92046813"
46|61|76|61||91|"Wet"|"149033961"|"92046814"
0|0|0|183|183|183|"Wet"|"148905669"|"92016065"
0|0|0|183|183|183|"Wet"|"148903390"|"92014051"
61||107|183|183|183||"148910385"|"92019794"
0|0|0|46|69|91||"148910385"|"92019795"
46|69|91|61||107|"Wet"|"148910385"|"92019796"
46||76|183|183|183||"148913667"|"92022983"
0|0|0|30|46|61||"148913667"|"92022984"
30|46|61|46||76|"Wet"|"148913667"|"92022985"
30||61|183|183|183||"148907916"|"92017860"
0|0|0|15|31|46||"148907916"|"92017861"
15|31|46|30||61|"Wet"|"148907916"|"92017862"
46||76|183|183|183||"148910943"|"92020438"
0|0|0|30|46|61||"148910943"|"92020439"
30|46|61|46||76|"Wet"|"148910943"|"92020440"
61||91|183|183|183||"148910276"|"92019699"
0|0|0|46|61|76||"148910276"|"92019700"
46|61|76|61||91|"Wet"|"148910276"|"92019701"
0|0|0|183|183|183|"Wet"|"148911590"|"92021142"
61||91|183|183|183||"148906735"|"92016905"
0|0|0|46|61|76||"148906735"|"92016906"
46|61|76|61||91|"Wet"|"148906735"|"92016907"
0|0|0|183|183|183|"Wet"|"148902771"|"92013471"
0|0|0|30|46|61||"148906430"|"92016686"
30|46|61|183|183|183|"Wet"|"148906430"|"92016687"
30||61|183|183|183||"148910902"|"92020393"
0|0|0|15|31|46||"148910902"|"92020394"
15|31|46|30||61|"Wet"|"148910902"|"92020395"
0|0|0|183|183|183|"Wet"|"148907144"|"92017170"
0|0|0|183|183|183|"Wet"|"148906700"|"92016865"
0|0|0|183|183|183|"Wet"|"148913143"|"92022498"
0|0|0|183|183|183|"Wet"|"148907587"|"92017604"
46||76|183|183|183||"148913664"|"92022977"
0|0|0|30|46|61||"148913664"|"92022978"
30|46|61|46||76|"Wet"|"148913664"|"92022979"
30||46|183|183|183||"148906671"|"92016813"
0|0|0|15|23|30||"148906671"|"92016814"
15|23|30|30||46|"Wet"|"148906671"|"92016815"
61||91|183|183|183||"149033911"|"92046748"
0|0|0|46|61|76||"149033911"|"92046749"
46|61|76|61||91|"Wet"|"149033911"|"92046750"
0|0|0|183|183|183|"Wet"|"148903574"|"92014274"
0|0|0|30|46|61||"148912976"|"92022373"
30|46|61|183|183|183|"Wet"|"148912976"|"92022374"
0|0|0|0|23|46||"148903344"|"92014026"
0|23|46|183|183|183|"Wet"|"148903344"|"92014027"
0|0|0|183|183|183|"Wet"|"148902672"|"92013334"
30||46|183|183|183||"148907258"|"92017285"
0|0|0|15|23|30||"148907258"|"92017286"
15|23|30|30||46|"Wet"|"148907258"|"92017287"
61||91|183|183|183||"148903743"|"92014432"
0|0|0|46|61|76||"148903743"|"92014433"
46|61|76|61||91|"Wet"|"148903743"|"92014434"
0|0|0|183|183|183|"Wet"|"148902583"|"92013260"
61||91|183|183|183||"148904564"|"92015054"
0|0|0|46|61|76||"148904564"|"92015055"
46|61|76|61||91|"Wet"|"148904564"|"92015056"
0|0|0|183|183|183|"Wet"|"148910422"|"92019833"
30||46|183|183|183||"148907576"|"92017589"
0|0|0|15|23|30||"148907576"|"92017590"
15|23|30|30||46|"Wet"|"148907576"|"92017591"
0|0|0|183|183|183|"Wet"|"148910300"|"92019712"
61||107|183|183|183||"148908379"|"92018355"
0|0|0|46|69|91||"148908379"|"92018356"
46|69|91|61||107|"Wet"|"148908379"|"92018357"
30||46|183|183|183||"148905992"|"92016380"
0|0|0|15|23|30||"148905992"|"92016381"
15|23|30|30||46|"Wet"|"148905992"|"92016382"
0|0|0|0|15|30||"148912924"|"92022316"
0|15|30|183|183|183|"Wet"|"148912924"|"92022317"
0|0|0|46|69|91||"149035251"|"92047500"
46|69|91|183|183|183|"Wet"|"149035251"|"92047501"
30||46|183|183|183||"148908318"|"92018292"
0|0|0|15|23|30||"148908318"|"92018293"
15|23|30|30||46|"Wet"|"148908318"|"92018294"
76||122|183|183|183||"148905648"|"92016051"
0|0|0|61|84|107||"148905648"|"92016052"
61|84|107|76||122|"Wet"|"148905648"|"92016053"
0|0|0|0|15|30||"148905046"|"92015453"
0|15|30|183|183|183|"Wet"|"148905046"|"92015454"
46||76|183|183|183||"148903677"|"92014348"
0|0|0|30|46|61||"148903677"|"92014349"
30|46|61|46||76|"Wet"|"148903677"|"92014350"
0|0|0|46|69|91||"149030503"|"92044934"
46|69|91|183|183|183|"Wet"|"149030503"|"92044935"
61||107|183|183|183||"148910644"|"92020077"
0|0|0|46|69|91||"148910644"|"92020078"
46|69|91|61||107|"Wet"|"148910644"|"92020079"
0|0|0|46|69|91||"149035243"|"92047490"
46|69|91|183|183|183|"Wet"|"149035243"|"92047491"
46||76|183|183|183||"148912377"|"92021869"
0|0|0|30|46|61||"148912377"|"92021870"
30|46|61|46||76|"Wet"|"148912377"|"92021871"
0|0|0|183|183|183|"Wet"|"148902875"|"92013579"
0|0|0|183|183|183|"Wet"|"148906305"|"92016511"
61||91|183|183|183||"148913656"|"92022965"
0|0|0|46|61|76||"148913656"|"92022966"
46|61|76|61||91|"Wet"|"148913656"|"92022967"
46||76|183|183|183||"148908400"|"92018370"
0|0|0|30|46|61||"148908400"|"92018371"
30|46|61|46||76|"Wet"|"148908400"|"92018372"
30||61|183|183|183||"148903706"|"92014393"
0|0|0|15|31|46||"148903706"|"92014394"
15|31|46|30||61|"Wet"|"148903706"|"92014395"
0|0|0|46|69|91||"148911261"|"92020732"
46|69|91|183|183|183|"Wet"|"148911261"|"92020733"
30||61|183|183|183||"148904590"|"92015081"
0|0|0|15|31|46||"148904590"|"92015082"
15|31|46|30||61|"Wet"|"148904590"|"92015083"
30||46|183|183|183||"148907368"|"92017459"
0|0|0|15|23|30||"148907368"|"92017460"
15|23|30|30||46|"Wet"|"148907368"|"92017461"
61||107|183|183|183||"148907247"|"92017267"
0|0|0|46|69|91||"148907247"|"92017268"
46|69|91|61||107|"Wet"|"148907247"|"92017269"
0|0|0|183|183|183|"Wet"|"148908929"|"92018750"
30||46|183|183|183||"148906903"|"92017061"
0|0|0|15|23|30||"148906903"|"92017062"
15|23|30|30||46|"Wet"|"148906903"|"92017063"
0|0|0|183|183|183|"Wet"|"148902904"|"92013624"
46||76|183|183|183||"148903459"|"92014157"
0|0|0|30|46|61||"148903459"|"92014158"
30|46|61|46||76|"Wet"|"148903459"|"92014159"
0|0|0|0|31|61||"148914144"|"92023400"
0|31|61|183|183|183|"Wet"|"148914144"|"92023401"
0|0|0|183|183|183|"Wet"|"148911152"|"92020600"
30||46|183|183|183||"148913560"|"92022897"
0|0|0|15|23|30||"148913560"|"92022898"
