"Coarse sand"||"80859475"|"82285449"
"Loam"||"80857067"|"82283031"
"Silty clay loam"||"80855476"|"82281436"
"Silt loam"||"80858285"|"82284254"
"Loamy very fine sand"||"80859235"|"82285205"
"Loamy fine sand"||"80856121"|"82282082"
"Fine sandy loam"||"80859834"|"82285809"
"Very fine sandy loam"||"80860162"|"82286137"
"Loamy sand"||"80860795"|"82286771"
"Sand"||"80859749"|"82285723"
"Loamy fine sand"||"80922596"|"82349918"
"Very fine sandy loam"||"80856408"|"82282369"
|"Unweathered bedrock"|"80859032"|"82285001"
"Coarse sandy loam"||"80855992"|"82281952"
"Fine sandy loam"||"80922894"|"82350223"
"Sand"||"80922803"|"82350132"
"Sandy loam"||"80858947"|"82284916"
"Sandy loam"||"80860725"|"82286701"
"Loam"||"80861774"|"82287754"
"Silty clay"||"80857974"|"82283943"
"Silt loam"||"80855337"|"82281297"
"Sandy loam"||"80857870"|"82283838"
"Silt loam"||"80860023"|"82285998"
"Sandy loam"||"80857512"|"82283480"
|"Unweathered bedrock"|"80857214"|"82283178"
"Loam"||"80923700"|"82351035"
"Sandy loam"||"80860287"|"82286263"
"Loam"||"80861060"|"82287037"
"Silt loam"||"80859350"|"82285324"
"Fine sandy loam"||"80922688"|"82350014"
"Loam"||"80855233"|"82281193"
"Fine sandy loam"||"80857427"|"82283395"
"Sandy loam"||"80923448"|"82350781"
"Loam"||"80859348"|"82285322"
"Silty clay"||"80858662"|"82284631"
"Loamy sand"||"80856301"|"82282262"
"Loamy fine sand"||"80859105"|"82285074"
"Coarse sand"||"80859105"|"82285075"
"Sandy loam"||"80858472"|"82284441"
"Fine sandy loam"||"80857247"|"82283211"
"Silt loam"||"80855347"|"82281307"
"Silty clay loam"||"80861342"|"82287322"
"Silty clay"||"80857578"|"82283546"
"Silt loam"||"80859021"|"82284990"
"Silt loam"||"80858618"|"82284587"
"Very fine sandy loam"||"80855532"|"82281492"
"Coarse sand"||"80854921"|"82280879"
"Loam"||"80859664"|"82285638"
"Sand"||"80858112"|"82284081"
|"Variable"|"80922815"|"82350144"
"Fine sandy loam"||"80860507"|"82286483"
"Silt loam"||"80856356"|"82282317"
"Sandy loam"||"80861912"|"82287892"
"Loam"||"80855837"|"82281797"
"Silty clay loam"||"80855506"|"82281466"
|"Unweathered bedrock"|"80861701"|"82287681"
"Loamy sand"||"80856108"|"82282069"
"Fine sandy loam"||"80857742"|"82283710"
"Silt loam"||"80858918"|"82284887"
|"Unweathered bedrock"|"80860382"|"82286358"
"Very fine sandy loam"||"80860081"|"82286056"
"Silt loam"||"80860395"|"82286371"
"Very fine sandy loam"||"80855106"|"82281065"
"Coarse sand"||"80861112"|"82287090"
"Fine sandy loam"||"80924041"|"82351376"
"Loamy sand"||"80860494"|"82286470"
"Sandy loam"||"80922675"|"82350000"
"Silty clay loam"||"80859804"|"82285779"
"Coarse sandy loam"||"80860564"|"82286540"
"Very fine sandy loam"||"80856048"|"82282008"
"Fine sandy loam"||"80924010"|"82351345"
"Silt loam"||"80861829"|"82287809"
"Silty clay loam"||"80860369"|"82286345"
"Loam"||"80857686"|"82283654"
"Coarse sand"||"80860713"|"82286689"
"Loamy fine sand"||"80860661"|"82286637"
"Fine sandy loam"||"80856736"|"82282699"
"Silt loam"||"80861745"|"82287725"
"Loam"||"80861057"|"82287034"
"Silty clay"||"80857973"|"82283942"
"Sand"||"80920834"|"82348113"
"Coarse sandy loam"||"80858691"|"82284660"
"Sand"||"80856821"|"82282784"
"Fine sandy loam"||"80855772"|"82281732"
"Silt loam"||"80855360"|"82281320"
"Sandy loam"||"80855845"|"82281805"
"Fine sandy loam"||"80859629"|"82285603"
"Sandy loam"||"80861370"|"82287350"
"Loamy sand"||"80922593"|"82349915"
"Silty clay loam"||"80856333"|"82282294"
"Loam"||"80856660"|"82282623"
"Coarse sand"||"80854977"|"82280935"
"Loam"||"80858253"|"82284222"
"Very fine sandy loam"||"80859379"|"82285353"
"Silt loam"||"80855407"|"82281367"
"Loamy sand"||"80860932"|"82286909"
"Sandy loam"||"80858400"|"82284369"
"Silt loam"||"80859655"|"82285629"
"Silt loam"||"80924308"|"82351643"
"Silt loam"||"80858232"|"82284201"
|"Unweathered bedrock"|"80857148"|"82283112"
|"Unweathered bedrock"|"80861598"|"82287578"
"Coarse sand"||"80859129"|"82285099"
"Sandy loam"||"80922800"|"82350129"
"Sandy loam"||"80858765"|"82284734"
"Loam"||"80861693"|"82287673"
"Loamy sand"||"80861186"|"82287164"
"Loam"||"80857028"|"82282992"
"Loamy sand"||"80859741"|"82285715"
"Sandy loam"||"80860870"|"82286847"
"Very fine sandy loam"||"80860229"|"82286204"
"Loam"||"80860068"|"82286043"
|"Muck"|"80860527"|"82286503"
"Fine sandy loam"||"80855982"|"82281942"
"Very fine sandy loam"||"80856627"|"82282589"
"Silty clay loam"||"80861896"|"82287876"
"Loam"||"80923724"|"82351059"
"Silt loam"||"80857789"|"82283757"
"Loam"||"80924242"|"82351577"
"Silt loam"||"80855128"|"82281087"
"Fine sandy loam"||"80860432"|"82286408"
"Fine sandy loam"||"80859952"|"82285927"
"Fine sandy loam"||"80924271"|"82351606"
"Loamy sand"||"80855006"|"82280965"
"Fine sandy loam"||"80860700"|"82286676"
"Loam"||"80856648"|"82282610"
"Fine sandy loam"||"80856258"|"82282219"
"Silt loam"||"80861589"|"82287569"
|"Unweathered bedrock"|"80856396"|"82282357"
"Silt loam"||"80859567"|"82285541"
"Fine sandy loam"||"80856843"|"82282806"
"Loam"||"80859342"|"82285316"
"Sandy loam"||"80860838"|"82286815"
"Sandy loam"||"80860746"|"82286722"
"Fine sandy loam"||"80856137"|"82282098"
"Silt loam"||"80861513"|"82287493"
"Clay"||"80855553"|"82281513"
"Loam"||"80859482"|"82285456"
"Fine sandy loam"||"80861659"|"82287639"
"Loamy sand"||"80854908"|"82280866"
"Silt loam"||"80858211"|"82284180"
|"Unweathered bedrock"|"80857815"|"82283783"
"Sand"||"80860442"|"82286418"
"Sandy loam"||"80922630"|"82349953"
"Silt loam"||"80858889"|"82284858"
"Loamy fine sand"||"80920830"|"82348108"
"Very fine sandy loam"||"80855371"|"82281331"
"Sandy loam"||"80855882"|"82281842"
|"Mucky peat"|"80860262"|"82286237"
"Silty clay"||"80857963"|"82283932"
"Silt loam"||"80857156"|"82283120"
"Coarse sandy loam"||"80860619"|"82286595"
"Silt loam"||"80858791"|"82284760"
"Coarse sandy loam"||"80858606"|"82284575"
"Sand"||"80860680"|"82286656"
"Silt loam"||"80859108"|"82285078"
"Loamy sand"||"80858728"|"82284697"
"Fine sandy loam"||"80857841"|"82283809"
"Silty clay loam"||"80861031"|"82287008"
"Sand"||"80855003"|"82280962"
"Fine sandy loam"||"80856747"|"82282710"
"Sandy loam"||"80857346"|"82283312"
"Loam"||"80855751"|"82281711"
"Fine sandy loam"||"80923384"|"82350716"
"Loam"||"80857086"|"82283050"
"Fine sandy loam"||"80858503"|"82284472"
"Silty clay loam"||"80860358"|"82286334"
"Sandy loam"||"80860218"|"82286193"
"Silt loam"||"80859055"|"82285024"
"Coarse sand"||"80861197"|"82287175"
"Silt loam"||"80861809"|"82287789"
"Loamy very fine sand"||"80859870"|"82285845"
"Silty clay loam"||"80858595"|"82284564"
"Clay loam"||"80859397"|"82285371"
"Silt loam"||"80858451"|"82284420"
"Loam"||"80860817"|"82286794"
"Silt loam"||"80922696"|"82350022"
|"Peat"|"80856272"|"82282233"
"Sandy loam"||"80857535"|"82283503"
"Clay"||"80855978"|"82281938"
|"Unweathered bedrock"|"80855879"|"82281839"
"Silt loam"||"80855183"|"82281142"
"Sand"||"80858952"|"82284921"
"Silt loam"||"80856649"|"82282611"
"Fine sandy loam"||"80858753"|"82284722"
"Loam"||"80860151"|"82286126"
"Sand"||"80857409"|"82283377"
"Fine sandy loam"||"80857305"|"82283269"
"Silt loam"||"80861714"|"82287694"
"Clay"||"80855540"|"82281500"
"Silt loam"||"80922837"|"82350166"
"Loam"||"80861160"|"82287138"
"Sandy loam"||"80924052"|"82351387"
|"Unweathered bedrock"|"80857075"|"82283039"
"Loamy fine sand"||"80859182"|"82285152"
"Fine sandy loam"||"80860288"|"82286264"
"Sandy loam"||"80861933"|"82287913"
"Sandy loam"||"80859057"|"82285026"
"Fine sandy loam"||"80859401"|"82285375"
"Sandy loam"||"80860089"|"82286064"
"Silt loam"||"80861392"|"82287372"
"Loam"||"80856799"|"82282762"
"Loam"||"80859087"|"82285056"
"Sandy loam"||"80856718"|"82282681"
"Sand"||"80855043"|"82281002"
"Fine sandy loam"||"80857664"|"82283632"
"Loam"||"80855699"|"82281659"
"Loam"||"80859973"|"82285948"
"Loam"||"80859493"|"82285467"
|"Mucky peat"|"80923436"|"82350769"
"Silt loam"||"80857135"|"82283099"
"Fine sandy loam"||"80857049"|"82283013"
"Fine sandy loam"||"80857316"|"82283280"
"Sand"||"80856004"|"82281964"
"Fine sandy loam"||"80860796"|"82286772"
"Loam"||"80858425"|"82284394"
"Loam"||"80861565"|"82287545"
"Fine sandy loam"||"80855457"|"82281417"
"Coarse sandy loam"||"80856189"|"82282150"
"Silt loam"||"80924205"|"82351540"
"Fine sandy loam"||"80858094"|"82284063"
"Silt loam"||"80856533"|"82282494"
"Fine sandy loam"||"80858941"|"82284910"
"Loam"||"80861611"|"82287591"
"Sand"||"80861123"|"82287101"
|"Unweathered bedrock"|"80855372"|"82281332"
"Silt loam"||"80856512"|"82282473"
"Loam"||"80859390"|"82285364"
"Silt loam"||"80855544"|"82281504"
"Silt loam"||"80861164"|"82287142"
"Silt loam"||"80861526"|"82287506"
"Loamy fine sand"||"80857852"|"82283820"
"Coarse sand"||"80858584"|"82284553"
|"Muck"|"80859603"|"82285577"
"Fine sand"||"80922670"|"82349995"
"Coarse sandy loam"||"80923403"|"82350735"
"Silt loam"||"80861495"|"82287475"
"Very fine sandy loam"||"80859264"|"82285235"
"Silt loam"||"80859287"|"82285258"
"Loam"||"80855287"|"82281247"
"Silt loam"||"80860155"|"82286130"
"Coarse sand"||"80856247"|"82282208"
"Silt loam"||"80861830"|"82287810"
|"Muck"|"80857098"|"82283062"
"Coarse sand"||"80855209"|"82281168"
"Loam"||"80861925"|"82287905"
"Fine sandy loam"||"80859044"|"82285013"
"Very fine sandy loam"||"80858838"|"82284807"
"Loam"||"80858327"|"82284296"
"Fine sandy loam"||"80858399"|"82284368"
"Loam"||"80856491"|"82282452"
"Silt loam"||"80859677"|"82285651"
"Loamy sand"||"80855080"|"82281039"
|"Muck"|"80855428"|"82281388"
"Loamy sand"||"80856211"|"82282172"
"Loam"||"80860005"|"82285980"
"Loamy sand"||"80860794"|"82286770"
"Silt loam"||"80857767"|"82283735"
"Loamy sand"||"80857524"|"82283492"
|"Unweathered bedrock"|"80858157"|"82284126"
"Silt loam"||"80861672"|"82287652"
"Loam"||"80855647"|"82281607"
"Silty clay"||"80858013"|"82283982"
"Fine sandy loam"||"80856950"|"82282914"
"Coarse sand"||"80859171"|"82285141"
|"Unweathered bedrock"|"80860506"|"82286482"
"Sand"||"80856185"|"82282146"
"Fine sandy loam"||"80859203"|"82285173"
"Fine sandy loam"||"80923676"|"82351011"
"Sandy loam"||"80856880"|"82282843"
"Silt loam"||"80857281"|"82283245"
"Coarse sand"||"80861307"|"82287286"
"Sandy loam"||"80858972"|"82284941"
"Fine sandy loam"||"80923713"|"82351048"
|"Mucky peat"|"80861094"|"82287071"
|"Mucky peat"|"80856148"|"82282109"
"Sandy loam"||"80857926"|"82283895"
"Silt loam"||"80861482"|"82287462"
"Loam"||"80861371"|"82287351"
"Fine sandy loam"||"80858284"|"82284253"
"Sandy loam"||"80857682"|"82283650"
"Loam"||"80858738"|"82284707"
"Fine sand"||"80859118"|"82285088"
"Sandy loam"||"80855842"|"82281802"
"Sandy loam"||"80860693"|"82286669"
"Sand"||"80856236"|"82282197"
"Fine sandy loam"||"80858462"|"82284431"
"Clay"||"80855956"|"82281916"
"Loam"||"80860015"|"82285990"
"Sand"||"80857612"|"82283580"
"Loam"||"80858390"|"82284359"
"Fine sandy loam"||"80857440"|"82283408"
"Silt loam"||"80856481"|"82282442"
"Clay"||"80861484"|"82287464"
"Fine sandy loam"||"80855871"|"82281831"
"Fine sandy loam"||"80855520"|"82281480"
"Silt loam"||"80855032"|"82280991"
"Silt loam"||"80861735"|"82287715"
"Loam"||"80856418"|"82282379"
"Silt loam"||"80860079"|"82286054"
"Loam"||"80859556"|"82285530"
"Loam"||"80858617"|"82284586"
"Fine sandy loam"||"80858816"|"82284785"
"Loam"||"80859933"|"82285908"
"Loamy sand"||"80857914"|"82283883"
"Sand"||"80857915"|"82283884"
"Silt loam"||"80858865"|"82284834"
"Loam"||"80855350"|"82281310"
"Fine sandy loam"||"80860724"|"82286700"
"Very fine sandy loam"||"80855404"|"82281364"
"Fine sandy loam"||"80860785"|"82286761"
"Coarse sandy loam"||"80923366"|"82350698"
|"Unweathered bedrock"|"80857327"|"82283291"
"Fine sandy loam"||"80858410"|"82284379"
"Fine sand"||"80920856"|"82348136"
"Silt loam"||"80923458"|"82350792"
"Fine sandy loam"||"80923395"|"82350727"
"Loamy fine sand"||"80860310"|"82286286"
"Silt loam"||"80858274"|"82284243"
"Very fine sandy loam"||"80859593"|"82285567"
"Fine sandy loam"||"80860152"|"82286127"
"Silt loam"||"80857745"|"82283713"
"Fine sandy loam"||"80858790"|"82284759"
"Sandy loam"||"80858433"|"82284402"
|"Unweathered bedrock"|"80857270"|"82283234"
"Silt loam"||"80922859"|"82350188"
"Very fine sand"||"80860453"|"82286429"
"Fine sandy loam"||"80860553"|"82286529"
"Silt loam"||"80861545"|"82287525"
"Loamy sand"||"80855165"|"82281124"
"Fine sandy loam"||"80858317"|"82284286"
"Fine sandy loam"||"80856913"|"82282877"
|"Unweathered bedrock"|"80859714"|"82285688"
"Loamy fine sand"||"80856111"|"82282072"
"Sandy loam"||"80855773"|"82281733"
"Coarse sand"||"80856248"|"82282209"
"Clay"||"80855393"|"82281353"
"Fine sand"||"80859837"|"82285812"
"Fine sandy loam"||"80860669"|"82286645"
|"Unweathered bedrock"|"80858063"|"82284032"
"Sandy loam"||"80855658"|"82281618"
"Fine sand"||"80856210"|"82282171"
"Fine sandy loam"||"80861271"|"82287250"
"Silt loam"||"80859848"|"82285823"
"Silty clay loam"||"80855439"|"82281399"
"Silt loam"||"80859192"|"82285162"
"Very fine sandy loam"||"80860140"|"82286115"
"Loamy sand"||"80923392"|"82350724"
"Very fine sandy loam"||"80859994"|"82285969"
"Clay"||"80857575"|"82283543"
"Silt loam"||"80924297"|"82351632"
"Silt loam"||"80860067"|"82286042"
"Loam"||"80920893"|"82348173"
"Silt loam"||"80861429"|"82287409"
"Clay loam"||"80855313"|"82281273"
"Fine sandy loam"||"80860505"|"82286481"
"Fine sandy loam"||"80860648"|"82286624"
"Silt loam"||"80861297"|"82287276"
"Sand"||"80856199"|"82282160"
"Sandy loam"||"80857294"|"82283258"
"Sand"||"80855272"|"82281232"
"Fine sandy loam"||"80857878"|"82283846"
"Silt loam"||"80860321"|"82286297"
"Sand"||"80856291"|"82282252"
"Fine sandy loam"||"80860828"|"82286805"
"Loam"||"80855531"|"82281491"
"Loam"||"80860255"|"82286230"
"Fine sandy loam"||"80858076"|"82284045"
"Sand"||"80860943"|"82286920"
"Silt loam"||"80861703"|"82287683"
"Sandy loam"||"80923665"|"82351000"
"Silt loam"||"80859423"|"82285397"
"Sandy loam"||"80857513"|"82283481"
"Silt loam"||"80855710"|"82281670"
|"Muck"|"80861323"|"82287302"
"Loamy sand"||"80860517"|"82286493"
"Fine sandy loam"||"80857087"|"82283051"
"Fine sandy loam"||"80922686"|"82350012"
"Sandy loam"||"80858876"|"82284845"
"Fine sandy loam"||"80857586"|"82283554"
"Sandy loam"||"80923358"|"82350690"
|"Muck"|"80861922"|"82287902"
"Silt loam"||"80860166"|"82286141"
"Sandy loam"||"80923999"|"82351334"
"Fine sandy loam"||"80855555"|"82281515"
"Loamy fine sand"||"80857356"|"82283322"
"Clay"||"80857546"|"82283514"
"Loamy sand"||"80861127"|"82287105"
"Silt loam"||"80855220"|"82281179"
|"Unweathered bedrock"|"80858179"|"82284148"
"Loam"||"80855324"|"82281284"
"Silt loam"||"80861600"|"82287580"
"Sandy loam"||"80861016"|"82286993"
|"Unweathered bedrock"|"80923723"|"82351058"
"Very fine sand"||"80860347"|"82286323"
"Silt loam"||"80859371"|"82285345"
"Sandy loam"||"80859035"|"82285004"
|"Muck"|"80857112"|"82283076"
"Sandy loam"||"80859076"|"82285045"
"Sandy loam"||"80858547"|"82284516"
"Silt loam"||"80861260"|"82287239"
"Fine sandy loam"||"80857719"|"82283687"
"Fine sandy loam"||"80923355"|"82350687"
"Fine sandy loam"||"80856773"|"82282736"
|"Mucky peat"|"80857904"|"82283872"
"Loam"||"80856429"|"82282390"
"Fine sandy loam"||"80859276"|"82285247"
"Fine sandy loam"||"80858024"|"82283993"
|"Unweathered bedrock"|"80856902"|"82282865"
"Loamy sand"||"80923957"|"82351292"
"Silt loam"||"80859796"|"82285771"
"Loam"||"80861818"|"82287798"
"Sandy loam"||"80923469"|"82350803"
"Sand"||"80859181"|"82285151"
"Very fine sandy loam"||"80859254"|"82285225"
"Loam"||"80856041"|"82282001"
"Fine sand"||"80920889"|"82348169"
"Loamy sand"||"80856163"|"82282124"
"Loamy sand"||"80861086"|"82287063"
"Silty clay loam"||"80858243"|"82284212"
"Loamy very fine sand"||"80922652"|"82349977"
"Loamy sand"||"80860516"|"82286492"
"Loam"||"80855139"|"82281098"
"Fine sandy loam"||"80857419"|"82283387"
"Loam"||"80859641"|"82285615"
"Sand"||"80855014"|"82280973"
"Fine sandy loam"||"80855657"|"82281617"
"Silt loam"||"80856405"|"82282366"
"Loam"||"80856924"|"82282888"
"Sandy loam"||"80855784"|"82281744"
"Coarse sand"||"80858146"|"82284115"
"Silt loam"||"80924234"|"82351569"
"Fine sandy loam"||"80857638"|"82283606"
"Fine sandy loam"||"80857039"|"82283003"
"Fine sandy loam"||"80857534"|"82283502"
"Very fine sandy loam"||"80861576"|"82287556"
"Loam"||"80858680"|"82284649"
"Sandy loam"||"80855762"|"82281722"
"Very fine sandy loam"||"80855853"|"82281813"
"Loam"||"80924231"|"82351566"
"Silt loam"||"80924260"|"82351595"
"Fine sandy loam"||"80859929"|"82285904"
"Loam"||"80857137"|"82283101"
"Loam"||"80855689"|"82281649"
"Fine sand"||"80861219"|"82287197"
"Loam"||"80856976"|"82282940"
|"Muck"|"80856037"|"82281997"
|"Unweathered bedrock"|"80860036"|"82286011"
"Silty clay"||"80861318"|"82287297"
"Loamy sand"||"80923702"|"82351037"
"Loam"||"80855908"|"82281868"
"Sandy loam"||"80858754"|"82284723"
"Loam"||"80855668"|"82281628"
"Loam"||"80858295"|"82284264"
"Silt loam"||"80861537"|"82287517"
"Silty clay loam"||"80860247"|"82286222"
"Coarse sand"||"80859180"|"82285150"
"Loamy sand"||"80859301"|"82285273"
"Loam"||"80860954"|"82286931"
"Sand"||"80854995"|"82280954"
|"Muck"|"80858536"|"82284505"
"Fine sandy loam"||"80858389"|"82284358"
"Loam"||"80857013"|"82282977"
"Sandy loam"||"80860859"|"82286836"
"Loam"||"80855945"|"82281905"
"Very fine sand"||"80855470"|"82281430"
"Fine sandy loam"||"80858812"|"82284781"
"Loamy fine sand"||"80860384"|"82286360"
"Silt loam"||"80861819"|"82287799"
|"Unweathered bedrock"|"80859666"|"82285640"
"Silt loam"||"80856322"|"82282283"
"Silt loam"||"80855603"|"82281563"
"Loamy sand"||"80860942"|"82286919"
"Silty clay"||"80860299"|"82286275"
"Fine sandy loam"||"80856670"|"82282633"
"Loam"||"80859688"|"82285662"
"Sandy loam"||"80857050"|"82283014"
"Fine sandy loam"||"80859817"|"82285792"
"Sandy loam"||"80857741"|"82283709"
"Very fine sandy loam"||"80861587"|"82287567"
"Loamy fine sand"||"80857367"|"82283333"
"Loamy sand"||"80859630"|"82285604"
"Sandy loam"||"80858779"|"82284748"
"Loam"||"80858928"|"82284897"
"Sandy loam"||"80857952"|"82283921"
"Fine sandy loam"||"80858717"|"82284686"
"Loam"||"80859667"|"82285641"
"Fine sandy loam"||"80857925"|"82283894"
|"Muck"|"80861524"|"82287504"
"Fine sandy loam"||"80859022"|"82284991"
|"Unweathered bedrock"|"80859434"|"82285408"
"Fine sandy loam"||"80861120"|"82287098"
"Fine sandy loam"||"80856304"|"82282265"
"Loam"||"80860735"|"82286711"
"Sand"||"80856152"|"82282113"
"Silt loam"||"80861223"|"82287201"
"Sandy loam"||"80861345"|"82287325"
"Sandy loam"||"80857708"|"82283676"
"Very fine sandy loam"||"80924286"|"82351621"
|"Muck"|"80860944"|"82286921"
"Sand"||"80923447"|"82350780"
"Sandy loam"||"80858858"|"82284827"
"Loam"||"80859618"|"82285592"
"Fine sandy loam"||"80857951"|"82283920"
"Very fine sandy loam"||"80861138"|"82287116"
"Loamy fine sand"||"80860965"|"82286942"
|"Muck"|"80856699"|"82282662"
"Loam"||"80855934"|"82281894"
"Very fine sandy loam"||"80854966"|"82280924"
"Silty clay"||"80858192"|"82284161"
"Loam"||"80860056"|"82286031"
"Fine sandy loam"||"80923735"|"82351070"
"Loam"||"80857108"|"82283072"
"Loam"||"80855117"|"82281076"
"Silt loam"||"80855346"|"82281306"
"Silt loam"||"80856575"|"82282536"
|"Muck"|"80855415"|"82281375"
"Loam"||"80859460"|"82285434"
"Sandy loam"||"80858514"|"82284483"
|"Unweathered bedrock"|"80858411"|"82284380"
"Fine sandy loam"||"80859353"|"82285327"
"Loam"||"80858170"|"82284139"
"Sandy loam"||"80857525"|"82283493"
"Fine sandy loam"||"80856637"|"82282599"
"Very fine sandy loam"||"80855446"|"82281406"
"Loam"||"80920867"|"82348147"
"Very fine sandy loam"||"80922858"|"82350187"
"Loam"||"80856407"|"82282368"
"Fine sandy loam"||"80860880"|"82286857"
"Silt loam"||"80860421"|"82286397"
|"Unweathered bedrock"|"80923399"|"82350731"
"Coarse sand"||"80855132"|"82281091"
"Fine sand"||"80857856"|"82283824"
"Silty clay"||"80860354"|"82286330"
"Loamy fine sand"||"80854960"|"82280918"
"Loam"||"80855435"|"82281395"
"Silt loam"||"80856451"|"82282412"
"Very fine sandy loam"||"80861885"|"82287865"
"Silt loam"||"80924238"|"82351573"
"Silt loam"||"80859619"|"82285593"
"Fine sandy loam"||"80860595"|"82286571"
|"Unweathered bedrock"|"80924031"|"82351366"
"Fine sandy loam"||"80855562"|"82281522"
"Loamy sand"||"80861175"|"82287153"
|"Unweathered bedrock"|"80858466"|"82284435"
"Loam"||"80858817"|"82284786"
|"Mucky peat"|"80860798"|"82286774"
"Loam"||"80855319"|"82281279"
"Silt loam"||"80861201"|"82287179"
"Clay"||"80860251"|"82286226"
"Loamy sand"||"80861212"|"82287190"
"Silt loam"||"80859898"|"82285873"
"Fine sand"||"80859255"|"82285226"
"Loamy fine sand"||"80856237"|"82282198"
"Sandy loam"||"80858488"|"82284457"
|"Unweathered bedrock"|"80860608"|"82286584"
"Sand"||"80859305"|"82285277"
"Loam"||"80858621"|"82284590"
"Silt loam"||"80857198"|"82283162"
"Fine sandy loam"||"80923946"|"82351281"
"Loamy sand"||"80859743"|"82285717"
"Silt loam"||"80859445"|"82285419"
"Fine sandy loam"||"80857441"|"82283409"
"Silt loam"||"80861517"|"82287497"
"Sandy loam"||"80857274"|"82283238"
"Fine sand"||"80859098"|"82285067"
"Silt loam"||"80856553"|"82282514"
"Loam"||"80857899"|"82283867"
"Silt loam"||"80856555"|"82282516"
"Silt loam"||"80857211"|"82283175"
"Loam"||"80856935"|"82282899"
"Very fine sandy loam"||"80861149"|"82287127"
"Fine sandy loam"||"80856669"|"82282632"
"Fine sandy loam"||"80857493"|"82283461"
"Silt loam"||"80856596"|"82282558"
"Coarse sand"||"80860568"|"82286544"
"Loam"||"80860827"|"82286804"
"Very fine sandy loam"||"80859375"|"82285349"
"Loam"||"80857429"|"82283397"
"Fine sandy loam"||"80855864"|"82281824"
"Silt loam"||"80861850"|"82287830"
"Loam"||"80857303"|"82283267"
"Sandy loam"||"80860628"|"82286604"
|"Muck"|"80857113"|"82283077"
"Sand"||"80855121"|"82281080"
"Fine sandy loam"||"80857514"|"82283482"
"Silt loam"||"80857106"|"82283070"
"Silt loam"||"80860142"|"82286117"
"Very fine sandy loam"||"80855029"|"82280988"
"Silt loam"||"80861147"|"82287125"
"Silt loam"||"80859396"|"82285370"
"Coarse sandy loam"||"80856373"|"82282334"
|"Unweathered bedrock"|"80855915"|"82281875"
"Fine sandy loam"||"80856259"|"82282220"
"Loamy sand"||"80920848"|"82348127"
"Sandy loam"||"80860830"|"82286807"
"Sandy loam"||"80859277"|"82285248"
"Loam"||"80859575"|"82285549"
"Silt loam"||"80857134"|"82283098"
"Loam"||"80855729"|"82281689"
"Silt loam"||"80858320"|"82284289"
"Silt loam"||"80861591"|"82287571"
"Fine sandy loam"||"80856431"|"82282392"
"Fine sandy loam"||"80861622"|"82287602"
"Silt loam"||"80855456"|"82281416"
"Silt loam"||"80859699"|"82285673"
"Sand"||"80856230"|"82282191"
"Loam"||"80855696"|"82281656"
"Silt loam"||"80924246"|"82351581"
"Silt loam"||"80859542"|"82285516"
"Silt loam"||"80860187"|"82286162"
"Very fine sandy loam"||"80922860"|"82350189"
"Loam"||"80858447"|"82284416"
"Sandy loam"||"80857249"|"82283213"
"Fine sandy loam"||"80857687"|"82283655"
"Sandy loam"||"80923989"|"82351324"
"Coarse sand"||"80860963"|"82286940"
"Clay"||"80861316"|"82287295"
"Sandy loam"||"80860704"|"82286680"
"Sandy loam"||"80856949"|"82282913"
"Fine sandy loam"||"80858964"|"82284933"
"Silt loam"||"80857560"|"82283528"
"Sandy loam"||"80858690"|"82284659"
"Silt loam"||"80922641"|"82349964"
|"Sand and gravel"|"80922641"|"82349965"
|"Muck"|"80855637"|"82281597"
"Loam"||"80859712"|"82285686"
"Silt loam"||"80856587"|"82282549"
"Fine sandy loam"||"80858383"|"82284352"
"Sandy loam"||"80860335"|"82286311"
"Fine sandy loam"||"80923621"|"82350956"
"Silt loam"||"80860150"|"82286125"
"Silt loam"||"80924277"|"82351612"
"Fine sandy loam"||"80857437"|"82283405"
"Fine sandy loam"||"80860856"|"82286833"
"Loam"||"80859480"|"82285454"
"Silt loam"||"80923359"|"82350691"
"Sandy loam"||"80858458"|"82284427"
"Sand"||"80861221"|"82287199"
"Sandy loam"||"80923402"|"82350734"
"Fine sandy loam"||"80860778"|"82286754"
"Sandy loam"||"80857760"|"82283728"
"Loam"||"80856535"|"82282496"
"Loamy sand"||"80858409"|"82284378"
"Silt loam"||"80860427"|"82286403"
|"Unweathered bedrock"|"80856420"|"82282381"
"Very fine sandy loam"||"80855893"|"82281853"
"Sand"||"80855133"|"82281092"
|"Peat"|"80859323"|"82285296"
|"Peat"|"80856147"|"82282108"
"Loam"||"80857803"|"82283771"
"Loamy fine sand"||"80920869"|"82348149"
"Silt loam"||"80855545"|"82281505"
"Loamy very fine sand"||"80861883"|"82287863"
"Silt loam"||"80857739"|"82283707"
"Silt loam"||"80861585"|"82287565"
"Very fine sandy loam"||"80859449"|"82285423"
"Sandy loam"||"80859174"|"82285144"
"Loam"||"80923675"|"82351010"
"Sandy loam"||"80861643"|"82287623"
"Coarse sandy loam"||"80856306"|"82282267"
"Sandy loam"||"80857030"|"82282994"
"Fine sandy loam"||"80857433"|"82283401"
"Silt loam"||"80922884"|"82350213"
"Loamy sand"||"80860220"|"82286195"
"Silt loam"||"80861754"|"82287734"
"Silt loam"||"80859333"|"82285306"
"Sandy loam"||"80855571"|"82281531"
"Silt loam"||"80860116"|"82286091"
"Silty clay loam"||"80858198"|"82284167"
