"isotic"|"14203311"|"11106413"
"isotic"|"14203312"|"11106414"
"isotic"|"14203313"|"11106415"
"isotic"|"14203314"|"11106416"
"mixed"|"14203315"|"11106417"
"isotic"|"14203316"|"11106418"
"mixed"|"14203317"|"11106419"
"isotic"|"14203318"|"11106420"
"mixed"|"14203319"|"11106421"
"isotic"|"14203320"|"11106422"
"mixed"|"14203321"|"11106423"
"isotic"|"14203322"|"11106424"
"isotic"|"14203323"|"11106425"
"isotic"|"14203324"|"11106426"
"isotic"|"14203325"|"11106427"
"not used"|"14203326"|"11106428"
"isotic"|"14203327"|"11106429"
"not used"|"14203328"|"11106430"
"isotic"|"14203329"|"11106431"
"mixed"|"14203330"|"11106432"
"isotic"|"14203331"|"11106433"
"mixed"|"14203332"|"11106434"
"isotic"|"14203333"|"11106435"
"isotic"|"14203334"|"11106436"
"isotic"|"14203335"|"11106437"
"isotic"|"14203336"|"11106438"
"isotic"|"14203337"|"11106439"
"isotic"|"14203338"|"11106440"
"isotic"|"14203339"|"11106441"
"isotic"|"14203340"|"11106442"
"isotic"|"14203341"|"11106443"
"isotic"|"14203342"|"11106444"
"mixed"|"14203343"|"11106445"
"isotic"|"14203344"|"11106446"
"isotic"|"14203345"|"11106447"
"isotic"|"14203346"|"11106448"
"isotic"|"14203347"|"11106449"
"illitic"|"14203348"|"11106450"
"isotic"|"14203349"|"11106451"
"isotic"|"14203350"|"11106452"
"isotic"|"14203351"|"11106453"
"isotic"|"14203352"|"11106454"
"isotic"|"14203353"|"11106455"
"isotic"|"14203354"|"11106456"
"mixed"|"14203355"|"11106457"
"not used"|"14203356"|"11106458"
"isotic"|"14203357"|"11106459"
"isotic"|"14203358"|"11106460"
"mixed"|"14203359"|"11106461"
"isotic"|"14203360"|"11106462"
"isotic"|"14203361"|"11106463"
"isotic"|"14203362"|"11106464"
"mixed"|"14203363"|"11106465"
"isotic"|"14203364"|"11106466"
"isotic"|"14203365"|"11106467"
"isotic"|"14203366"|"11106468"
"isotic"|"14203367"|"11106469"
"isotic"|"14203368"|"11106470"
"isotic"|"14203369"|"11106471"
"mixed"|"14203370"|"11106472"
"isotic"|"14203371"|"11106473"
"isotic"|"14203372"|"11106474"
"isotic"|"14203373"|"11106475"
"isotic"|"14203374"|"11106476"
"isotic"|"14203375"|"11106477"
"isotic"|"14203376"|"11106478"
"mixed"|"14203377"|"11106479"
"isotic"|"14203378"|"11106480"
"isotic"|"14203379"|"11106481"
"isotic"|"14203380"|"11106482"
"isotic"|"14203381"|"11106483"
"mixed"|"14203382"|"11106484"
"isotic"|"14203383"|"11106485"
"not used"|"14203384"|"11106486"
"isotic"|"14203385"|"11106487"
"isotic"|"14203386"|"11106488"
"isotic"|"14203387"|"11106489"
"isotic"|"14203388"|"11106490"
"mixed"|"14203389"|"11106491"
"mixed"|"14203391"|"11106492"
"isotic"|"14203392"|"11106493"
"isotic"|"14203393"|"11106494"
"mixed"|"14203394"|"11106495"
"mixed"|"14203395"|"11106496"
"isotic"|"14203396"|"11106497"
"isotic"|"14203397"|"11106498"
"isotic"|"14203398"|"11106499"
"isotic"|"14203399"|"11106500"
"isotic"|"14203400"|"11106501"
"isotic"|"14203401"|"11106502"
"isotic"|"14203402"|"11106503"
"isotic"|"14203403"|"11106504"
"isotic"|"14203404"|"11106505"
"mixed"|"14203405"|"11106506"
"mixed"|"14203407"|"11106507"
"isotic"|"14203408"|"11106508"
"mixed"|"14203409"|"11106509"
"isotic"|"14203410"|"11106510"
"not used"|"14203411"|"11106511"
"isotic"|"14203412"|"11106512"
"isotic"|"14203413"|"11106513"
"isotic"|"14203414"|"11106514"
"not used"|"14203415"|"11106515"
"isotic"|"14203416"|"11106516"
"isotic"|"14203417"|"11106517"
"isotic"|"14203418"|"11106518"
"isotic"|"14203419"|"11106519"
"isotic"|"14203421"|"11106520"
"not used"|"14203422"|"11106521"
"mixed"|"14203423"|"11106522"
"mixed"|"14203424"|"11106523"
"mixed"|"14203425"|"11106524"
"isotic"|"14203426"|"11106525"
"isotic"|"14203427"|"11106526"
"isotic"|"14203428"|"11106527"
"mixed"|"14203429"|"11106528"
"isotic"|"14203430"|"11106529"
"mixed"|"14203431"|"11106530"
"mixed"|"14203432"|"11106531"
"mixed"|"14203433"|"11106532"
"isotic"|"14203434"|"11106533"
"not used"|"14203435"|"11106534"
"mixed"|"14203436"|"11106535"
"isotic"|"14203437"|"11106536"
"isotic"|"14203438"|"11106537"
"mixed"|"14203439"|"11106538"
"isotic"|"14203440"|"11106539"
"mixed"|"14203441"|"11106540"
"isotic"|"14203442"|"11106541"
"mixed"|"14203443"|"11106542"
"isotic"|"14203444"|"11106543"
"isotic"|"14203445"|"11106544"
"mixed"|"14203446"|"11106545"
"isotic"|"14203447"|"11106546"
"isotic"|"14203448"|"11106547"
"mixed"|"14203449"|"11106548"
"isotic"|"14203450"|"11106549"
"isotic"|"14203451"|"11106550"
"isotic"|"14203452"|"11106551"
