6|17|28||75|162|250||||"40857411"|"69859143"
0|2|3||2|4|5||||"40857412"|"69859144"
0|2|3||5|40|75||||"40857412"|"69859145"
0|7|14||2|4|5||||"40857413"|"69859146"
0|3|6||5|40|75||||"40857413"|"69859147"
0|2|3||2|4|5||||"40857414"|"69859148"
0|2|3||5|40|75||||"40857414"|"69859149"
0|9|17||2|4|5||||"40857415"|"69859150"
0|6|11||5|40|75||||"40857415"|"69859151"
0|1|1||75|162|250||||"40857415"|"69859152"
0|6|11||2|4|5||||"40857416"|"69859153"
3|7|11||5|40|75||||"40857416"|"69859154"
0|2|3||75|162|250||||"40857416"|"69859155"
0|17|34||2|4|5||||"40857417"|"69859156"
3|19|34||5|40|75||||"40857417"|"69859157"
0|2|3||75|162|250||||"40857417"|"69859158"
0|1|1||250|625|1000||||"40857417"|"69859159"
0|11|22||2|4|5||||"40857418"|"69859160"
19|31|43||5|40|75||||"40857418"|"69859161"
3|9|14||75|162|250||||"40857418"|"69859162"
0|1|1||250|625|1000||||"40857418"|"69859163"
0|11|22||2|4|5||||"40857419"|"69859164"
18|31|43||5|40|75||||"40857419"|"69859165"
3|10|17||75|162|250||||"40857419"|"69859166"
0|1|1||250|625|1000||||"40857419"|"69859167"
0|3|6||2|4|5||||"40857420"|"69859168"
0|2|3||5|40|75||||"40857420"|"69859169"
0|3|6||2|4|5||||"40857421"|"69859170"
0|2|3||5|40|75||||"40857421"|"69859171"
0|3|6||2|4|5||||"40857422"|"69859172"
0|2|3||5|40|75||||"40857422"|"69859173"
0|11|22||2|4|5||||"40857423"|"69859174"
2|11|19||5|40|75||||"40857423"|"69859175"
1|5|9||75|162|250||||"40857423"|"69859176"
1|2|3||250|625|1000||||"40857423"|"69859177"
0|12|23||2|4|5||||"40857424"|"69859178"
2|11|20||5|40|75||||"40857424"|"69859179"
0|3|6||75|162|250||||"40857424"|"69859180"
0|3|6||250|625|1000||||"40857424"|"69859181"
0|12|23||2|4|5||||"40857425"|"69859182"
2|11|20||5|40|75||||"40857425"|"69859183"
0|3|6||75|162|250||||"40857425"|"69859184"
0|3|6||250|625|1000||||"40857425"|"69859185"
0|7|14||2|4|5||||"40857428"|"69859186"
0|5|9||5|40|75||||"40857428"|"69859187"
0|2|3||75|162|250||||"40857428"|"69859188"
0|13|26||2|4|5||||"40857431"|"69859189"
9|21|33||5|40|75||||"40857431"|"69859190"
6|10|14||75|162|250||||"40857431"|"69859191"
0|15|30||2|4|5||||"40857432"|"69859192"
9|24|38||5|40|75||||"40857432"|"69859193"
3|7|11||75|162|250||||"40857432"|"69859194"
0|1|1||250|625|1000||||"40857432"|"69859195"
0|15|30||2|4|5||||"40857433"|"69859196"
9|24|38||5|40|75||||"40857433"|"69859197"
3|7|11||75|162|250||||"40857433"|"69859198"
0|1|1||250|625|1000||||"40857433"|"69859199"
0|10|20||2|4|5||||"40857434"|"69859200"
14|28|41||5|40|75||||"40857434"|"69859201"
6|16|25||75|162|250||||"40857434"|"69859202"
0|1|1||250|625|1000||||"40857434"|"69859203"
0|13|26||2|4|5||||"40857435"|"69859204"
9|21|33||5|40|75||||"40857435"|"69859205"
6|10|14||75|162|250||||"40857435"|"69859206"
0|15|30||2|4|5||||"40857436"|"69859207"
9|24|38||5|40|75||||"40857436"|"69859208"
3|7|11||75|162|250||||"40857436"|"69859209"
0|1|1||250|625|1000||||"40857436"|"69859210"
0|15|30||2|4|5||||"40857437"|"69859211"
9|24|38||5|40|75||||"40857437"|"69859212"
3|7|11||75|162|250||||"40857437"|"69859213"
0|1|1||250|625|1000||||"40857437"|"69859214"
0|10|20||2|4|5||||"40857438"|"69859215"
14|28|41||5|40|75||||"40857438"|"69859216"
6|16|25||75|162|250||||"40857438"|"69859217"
0|1|1||250|625|1000||||"40857438"|"69859218"
0|12|24||2|4|5||||"40857439"|"69859219"
2|12|21||5|40|75||||"40857439"|"69859220"
3|10|17||75|162|250||||"40857439"|"69859221"
1|2|3||250|625|1000||||"40857439"|"69859222"
0|12|24||2|4|5||||"40857440"|"69859223"
2|12|22||5|40|75||||"40857440"|"69859224"
3|10|17||75|162|250||||"40857440"|"69859225"
0|5|9||250|625|1000||||"40857440"|"69859226"
0|12|24||2|4|5||||"40857441"|"69859227"
6|18|29||5|40|75||||"40857441"|"69859228"
6|12|17||75|162|250||||"40857441"|"69859229"
3|7|11||250|625|1000||||"40857441"|"69859230"
0|11|22||2|4|5||||"40857442"|"69859231"
6|18|29||5|40|75||||"40857442"|"69859232"
6|12|17||75|162|250||||"40857442"|"69859233"
3|7|11||250|625|1000||||"40857442"|"69859234"
0|12|24||2|4|5||||"40857443"|"69859235"
2|12|21||5|40|75||||"40857443"|"69859236"
3|10|17||75|162|250||||"40857443"|"69859237"
1|2|3||250|625|1000||||"40857443"|"69859238"
0|12|24||2|4|5||||"40857444"|"69859239"
2|12|22||5|40|75||||"40857444"|"69859240"
3|10|17||75|162|250||||"40857444"|"69859241"
0|5|9||250|625|1000||||"40857444"|"69859242"
0|12|24||2|4|5||||"40857445"|"69859243"
6|18|29||5|40|75||||"40857445"|"69859244"
6|12|17||75|162|250||||"40857445"|"69859245"
3|7|11||250|625|1000||||"40857445"|"69859246"
0|11|22||2|4|5||||"40857446"|"69859247"
6|18|29||5|40|75||||"40857446"|"69859248"
6|12|17||75|162|250||||"40857446"|"69859249"
3|7|11||250|625|1000||||"40857446"|"69859250"
0|7|14||2|4|5||||"40857447"|"69859251"
2|7|11||5|40|75||||"40857447"|"69859252"
0|5|9||75|162|250||||"40857447"|"69859253"
0|10|20||2|4|5||||"40857448"|"69859254"
2|11|20||5|40|75||||"40857448"|"69859255"
0|6|11||75|162|250||||"40857448"|"69859256"
0|2|3||2|4|5||||"40857450"|"69859257"
0|1|1||5|40|75||||"40857450"|"69859258"
0|2|3||2|4|5||||"40857451"|"69859259"
0|1|1||5|40|75||||"40857451"|"69859260"
0|2|3||2|4|5||||"40857452"|"69859261"
0|1|1||5|40|75||||"40857452"|"69859262"
0|2|3||2|4|5||||"40857453"|"69859263"
0|1|1||5|40|75||||"40857453"|"69859264"
0|2|3||2|4|5||||"40857458"|"69859265"
0|2|3||2|4|5||||"40857459"|"69859266"
0|2|3||2|4|5||||"40857460"|"69859267"
0|6|11||2|4|5||||"40857461"|"69859268"
0|5|9||5|40|75||||"40857461"|"69859269"
0|2|3||75|162|250||||"40857461"|"69859270"
0|12|23||2|4|5||||"40857462"|"69859271"
0|9|17||5|40|75||||"40857462"|"69859272"
0|5|9||75|162|250||||"40857462"|"69859273"
0|12|23||2|4|5||||"40857463"|"69859274"
0|9|17||5|40|75||||"40857463"|"69859275"
0|5|9||75|162|250||||"40857463"|"69859276"
0|11|22||2|4|5||||"40857465"|"69859277"
2|11|19||5|40|75||||"40857465"|"69859278"
1|5|9||75|162|250||||"40857465"|"69859279"
1|2|3||250|625|1000||||"40857465"|"69859280"
0|12|23||2|4|5||||"40857466"|"69859281"
2|11|20||5|40|75||||"40857466"|"69859282"
0|3|6||75|162|250||||"40857466"|"69859283"
0|3|6||250|625|1000||||"40857466"|"69859284"
0|12|23||2|4|5||||"40857467"|"69859285"
2|11|20||5|40|75||||"40857467"|"69859286"
0|3|6||75|162|250||||"40857467"|"69859287"
0|3|6||250|625|1000||||"40857467"|"69859288"
0|2|3||2|4|5||||"40857468"|"69859289"
0|1|1||5|40|75||||"40857468"|"69859290"
0|2|3||2|4|5||||"40857469"|"69859291"
0|1|1||5|40|75||||"40857469"|"69859292"
0|2|3||2|4|5||||"40857470"|"69859293"
0|1|1||5|40|75||||"40857470"|"69859294"
0|2|3||2|4|5||||"40857471"|"69859295"
0|1|1||5|40|75||||"40857471"|"69859296"
0|10|20||2|4|5||||"40857472"|"69859297"
5|13|20||5|40|75||||"40857472"|"69859298"
0|2|3||75|162|250||||"40857472"|"69859299"
0|1|1||250|625|1000||||"40857472"|"69859300"
0|10|20||2|4|5||||"40857473"|"69859301"
5|13|20||5|40|75||||"40857473"|"69859302"
0|2|3||75|162|250||||"40857473"|"69859303"
0|1|1||250|625|1000||||"40857473"|"69859304"
0|2|3||2|4|5||||"40857475"|"69859305"
0|1|1||5|40|75||||"40857475"|"69859306"
0|2|3||2|4|5||||"40857476"|"69859307"
0|1|1||5|40|75||||"40857476"|"69859308"
0|2|3||2|4|5||||"40857477"|"69859309"
0|1|1||5|40|75||||"40857477"|"69859310"
0|2|3||2|4|5||||"40857478"|"69859311"
0|1|1||5|40|75||||"40857478"|"69859312"
0|5|9||2|4|5||||"40857479"|"69859313"
3|6|9||5|40|75||||"40857479"|"69859314"
0|2|3||75|162|250||||"40857479"|"69859315"
0|1|1||250|625|1000||||"40857479"|"69859316"
0|10|20||2|4|5||||"40857480"|"69859317"
2|8|14||5|40|75||||"40857480"|"69859318"
0|3|6||75|162|250||||"40857480"|"69859319"
0|2|3||250|625|1000||||"40857480"|"69859320"
0|10|20||2|4|5||||"40857481"|"69859321"
2|8|14||5|40|75||||"40857481"|"69859322"
0|3|6||75|162|250||||"40857481"|"69859323"
0|3|6||250|625|1000||||"40857481"|"69859324"
0|10|20||2|4|5||||"40857482"|"69859325"
5|13|20||5|40|75||||"40857482"|"69859326"
0|2|3||75|162|250||||"40857482"|"69859327"
0|1|1||250|625|1000||||"40857482"|"69859328"
0|10|20||2|4|5||||"40857483"|"69859329"
5|13|20||5|40|75||||"40857483"|"69859330"
0|2|3||75|162|250||||"40857483"|"69859331"
0|1|1||250|625|1000||||"40857483"|"69859332"
0|11|22||2|4|5||||"40857485"|"69859333"
2|11|20||5|40|75||||"40857485"|"69859334"
0|3|6||75|162|250||||"40857485"|"69859335"
1|2|3||250|625|1000||||"40857485"|"69859336"
0|12|23||2|4|5||||"40857486"|"69859337"
2|11|20||5|40|75||||"40857486"|"69859338"
0|3|6||75|162|250||||"40857486"|"69859339"
0|2|3||250|625|1000||||"40857486"|"69859340"
0|12|23||2|4|5||||"40857487"|"69859341"
3|12|20||5|40|75||||"40857487"|"69859342"
0|2|3||75|162|250||||"40857487"|"69859343"
0|2|3||250|625|1000||||"40857487"|"69859344"
0|11|22||2|4|5||||"40857489"|"69859345"
2|11|20||5|40|75||||"40857489"|"69859346"
0|3|6||75|162|250||||"40857489"|"69859347"
1|2|3||250|625|1000||||"40857489"|"69859348"
0|12|23||2|4|5||||"40857490"|"69859349"
2|11|20||5|40|75||||"40857490"|"69859350"
0|3|6||75|162|250||||"40857490"|"69859351"
0|2|3||250|625|1000||||"40857490"|"69859352"
0|12|23||2|4|5||||"40857491"|"69859353"
3|12|20||5|40|75||||"40857491"|"69859354"
0|2|3||75|162|250||||"40857491"|"69859355"
0|2|3||250|625|1000||||"40857491"|"69859356"
0|11|22||2|4|5||||"40857493"|"69859357"
2|11|20||5|40|75||||"40857493"|"69859358"
0|3|6||75|162|250||||"40857493"|"69859359"
1|2|3||250|625|1000||||"40857493"|"69859360"
0|12|23||2|4|5||||"40857494"|"69859361"
2|11|20||5|40|75||||"40857494"|"69859362"
0|3|6||75|162|250||||"40857494"|"69859363"
0|2|3||250|625|1000||||"40857494"|"69859364"
0|12|23||2|4|5||||"40857495"|"69859365"
3|12|20||5|40|75||||"40857495"|"69859366"
0|2|3||75|162|250||||"40857495"|"69859367"
0|2|3||250|625|1000||||"40857495"|"69859368"
0|2|3||2|4|5||||"40857497"|"69859369"
54|55|56||5|40|75||||"40857497"|"69859370"
0|12|23||2|4|5||||"40857498"|"69859371"
0|9|17||5|40|75||||"40857498"|"69859372"
0|5|9||75|162|250||||"40857498"|"69859373"
0|3|6||250|625|1000||||"40857498"|"69859374"
0|12|23||2|4|5||||"40857499"|"69859375"
0|9|17||5|40|75||||"40857499"|"69859376"
0|5|9||75|162|250||||"40857499"|"69859377"
0|3|6||250|625|1000||||"40857499"|"69859378"
0|13|25||2|4|5||||"40857500"|"69859379"
2|11|20||5|40|75||||"40857500"|"69859380"
0|3|6||75|162|250||||"40857500"|"69859381"
1|2|3||250|625|1000||||"40857500"|"69859382"
0|7|14||2|4|5||||"40857501"|"69859383"
2|7|11||5|40|75||||"40857501"|"69859384"
0|3|6||75|162|250||||"40857501"|"69859385"
0|2|3||250|625|1000||||"40857501"|"69859386"
0|7|14||2|4|5||||"40857502"|"69859387"
2|7|11||5|40|75||||"40857502"|"69859388"
0|3|6||75|162|250||||"40857502"|"69859389"
0|2|3||250|625|1000||||"40857502"|"69859390"
0|14|28||2|4|5||||"40857505"|"69859391"
0|13|26||5|40|75||||"40857505"|"69859392"
0|10|20||75|162|250||||"40857505"|"69859393"
0|10|20||2|4|5||||"40857507"|"69859394"
5|10|14||5|40|75||||"40857507"|"69859395"
0|3|6||75|162|250||||"40857507"|"69859396"
1|2|3||250|625|1000||||"40857507"|"69859397"
0|13|26||2|4|5||||"40857508"|"69859398"
0|7|14||5|40|75||||"40857508"|"69859399"
0|3|6||75|162|250||||"40857508"|"69859400"
0|2|3||250|625|1000||||"40857508"|"69859401"
0|13|26||2|4|5||||"40857509"|"69859402"
0|7|14||5|40|75||||"40857509"|"69859403"
0|3|6||75|162|250||||"40857509"|"69859404"
0|2|3||250|625|1000||||"40857509"|"69859405"
0|13|26||2|4|5||||"40857510"|"69859406"
0|7|14||5|40|75||||"40857510"|"69859407"
0|3|6||75|162|250||||"40857510"|"69859408"
0|2|3||250|625|1000||||"40857510"|"69859409"
0|11|22||2|4|5||||"40857511"|"69859410"
2|11|19||5|40|75||||"40857511"|"69859411"
1|4|6||75|162|250||||"40857511"|"69859412"
1|2|3||250|625|1000||||"40857511"|"69859413"
0|12|23||2|4|5||||"40857512"|"69859414"
3|12|20||5|40|75||||"40857512"|"69859415"
0|2|3||75|162|250||||"40857512"|"69859416"
0|1|1||250|625|1000||||"40857512"|"69859417"
0|12|23||2|4|5||||"40857513"|"69859418"
3|12|20||5|40|75||||"40857513"|"69859419"
0|2|3||75|162|250||||"40857513"|"69859420"
0|2|3||250|625|1000||||"40857513"|"69859421"
0|11|21||2|4|5||||"40857515"|"69859422"
2|12|21||5|40|75||||"40857515"|"69859423"
3|6|9||75|162|250||||"40857515"|"69859424"
1|2|3||250|625|1000||||"40857515"|"69859425"
0|12|24||2|4|5||||"40857516"|"69859426"
2|12|22||5|40|75||||"40857516"|"69859427"
3|5|6||75|162|250||||"40857516"|"69859428"
0|2|3||250|625|1000||||"40857516"|"69859429"
0|11|22||2|4|5||||"40857517"|"69859430"
5|14|22||5|40|75||||"40857517"|"69859431"
3|5|6||75|162|250||||"40857517"|"69859432"
0|2|3||250|625|1000||||"40857517"|"69859433"
0|13|26||2|4|5||||"40857518"|"69859434"
5|16|26||5|40|75||||"40857518"|"69859435"
0|6|11||75|162|250||||"40857518"|"69859436"
0|1|1||250|625|1000||||"40857518"|"69859437"
0|15|30||2|4|5||||"40857519"|"69859438"
6|21|35||5|40|75||||"40857519"|"69859439"
6|15|23||75|162|250||||"40857519"|"69859440"
1|2|3||250|625|1000||||"40857519"|"69859441"
0|5|9||2|4|5||||"40857521"|"69859442"
3|6|9||5|40|75||||"40857521"|"69859443"
0|2|3||75|162|250||||"40857521"|"69859444"
0|1|1||250|625|1000||||"40857521"|"69859445"
0|12|23||2|4|5||||"40857522"|"69859446"
2|10|17||5|40|75||||"40857522"|"69859447"
0|3|6||75|162|250||||"40857522"|"69859448"
0|2|3||250|625|1000||||"40857522"|"69859449"
0|12|23||2|4|5||||"40857523"|"69859450"
2|10|17||5|40|75||||"40857523"|"69859451"
0|3|6||75|162|250||||"40857523"|"69859452"
0|2|3||250|625|1000||||"40857523"|"69859453"
0|12|23||2|4|5||||"40857524"|"69859454"
2|10|17||5|40|75||||"40857524"|"69859455"
0|3|6||75|162|250||||"40857524"|"69859456"
0|2|3||250|625|1000||||"40857524"|"69859457"
0|13|26||2|4|5||||"40857525"|"69859458"
5|16|26||5|40|75||||"40857525"|"69859459"
0|6|11||75|162|250||||"40857525"|"69859460"
0|1|1||250|625|1000||||"40857525"|"69859461"
0|15|30||2|4|5||||"40857526"|"69859462"
6|21|35||5|40|75||||"40857526"|"69859463"
6|15|23||75|162|250||||"40857526"|"69859464"
1|2|3||250|625|1000||||"40857526"|"69859465"
0|10|20||2|4|5||||"40857528"|"69859466"
5|10|14||5|40|75||||"40857528"|"69859467"
0|3|6||75|162|250||||"40857528"|"69859468"
0|1|1||250|625|1000||||"40857528"|"69859469"
0|13|26||2|4|5||||"40857529"|"69859470"
0|7|14||5|40|75||||"40857529"|"69859471"
0|3|6||75|162|250||||"40857529"|"69859472"
0|2|3||250|625|1000||||"40857529"|"69859473"
0|13|26||2|4|5||||"40857530"|"69859474"
0|7|14||5|40|75||||"40857530"|"69859475"
0|3|6||75|162|250||||"40857530"|"69859476"
0|2|3||250|625|1000||||"40857530"|"69859477"
0|13|26||2|4|5||||"40857531"|"69859478"
0|7|14||5|40|75||||"40857531"|"69859479"
0|3|6||75|162|250||||"40857531"|"69859480"
0|2|3||250|625|1000||||"40857531"|"69859481"
0|6|11||2|4|5||||"40857532"|"69859482"
3|7|11||5|40|75||||"40857532"|"69859483"
0|2|3||75|162|250||||"40857532"|"69859484"
0|1|1||250|625|1000||||"40857532"|"69859485"
0|2|3||250|625|1000||||"40857533"|"69859486"
0|12|24||2|4|5||||"40857533"|"69859487"
2|12|22||5|40|75||||"40857533"|"69859488"
3|5|6||75|162|250||||"40857533"|"69859489"
0|11|22||2|4|5||||"40857534"|"69859490"
5|14|22||5|40|75||||"40857534"|"69859491"
3|5|6||75|162|250||||"40857534"|"69859492"
0|2|3||250|625|1000||||"40857534"|"69859493"
0|9|17||2|4|5||||"40857535"|"69859494"
3|7|11||5|40|75||||"40857535"|"69859495"
1|2|3||75|162|250||||"40857535"|"69859496"
1|2|3||250|625|1000||||"40857535"|"69859497"
0|9|17||2|4|5||||"40857536"|"69859498"
2|7|11||5|40|75||||"40857536"|"69859499"
0|3|6||75|162|250||||"40857536"|"69859500"
0|5|9||250|625|1000||||"40857536"|"69859501"
0|7|14||2|4|5||||"40857537"|"69859502"
6|10|14||5|40|75||||"40857537"|"69859503"
0|3|6||75|162|250||||"40857537"|"69859504"
0|5|9||250|625|1000||||"40857537"|"69859505"
0|10|20||2|4|5||||"40857538"|"69859506"
5|10|14||5|40|75||||"40857538"|"69859507"
0|3|6||75|162|250||||"40857538"|"69859508"
0|1|1||250|625|1000||||"40857538"|"69859509"
0|13|26||2|4|5||||"40857539"|"69859510"
0|7|14||5|40|75||||"40857539"|"69859511"
0|3|6||75|162|250||||"40857539"|"69859512"
0|2|3||250|625|1000||||"40857539"|"69859513"
0|13|26||2|4|5||||"40857540"|"69859514"
0|7|14||5|40|75||||"40857540"|"69859515"
0|3|6||75|162|250||||"40857540"|"69859516"
0|2|3||250|625|1000||||"40857540"|"69859517"
0|13|26||2|4|5||||"40857541"|"69859518"
0|7|14||5|40|75||||"40857541"|"69859519"
0|3|6||75|162|250||||"40857541"|"69859520"
0|2|3||250|625|1000||||"40857541"|"69859521"
0|1|1||2|4|5||||"40857542"|"69859522"
56|57|57||5|40|75||||"40857542"|"69859523"
0|12|23||2|4|5||||"40857543"|"69859524"
0|9|17||5|40|75||||"40857543"|"69859525"
0|5|9||75|162|250||||"40857543"|"69859526"
0|3|6||250|625|1000||||"40857543"|"69859527"
0|12|23||2|4|5||||"40857544"|"69859528"
0|9|17||5|40|75||||"40857544"|"69859529"
0|5|9||75|162|250||||"40857544"|"69859530"
0|3|6||250|625|1000||||"40857544"|"69859531"
0|11|21||2|4|5||||"40857545"|"69859532"
2|12|21||5|40|75||||"40857545"|"69859533"
3|6|9||75|162|250||||"40857545"|"69859534"
1|2|3||250|625|1000||||"40857545"|"69859535"
0|12|24||2|4|5||||"40857546"|"69859536"
2|12|22||5|40|75||||"40857546"|"69859537"
3|5|6||75|162|250||||"40857546"|"69859538"
0|2|3||250|625|1000||||"40857546"|"69859539"
0|11|22||2|4|5||||"40857547"|"69859540"
5|14|22||5|40|75||||"40857547"|"69859541"
3|5|6||75|162|250||||"40857547"|"69859542"
0|2|3||250|625|1000||||"40857547"|"69859543"
0|10|20||2|4|5||||"40857548"|"69859544"
5|10|14||5|40|75||||"40857548"|"69859545"
0|3|6||75|162|250||||"40857548"|"69859546"
0|1|1||250|625|1000||||"40857548"|"69859547"
0|12|23||2|4|5||||"40857549"|"69859548"
2|10|17||5|40|75||||"40857549"|"69859549"
0|3|6||75|162|250||||"40857549"|"69859550"
0|2|3||250|625|1000||||"40857549"|"69859551"
0|12|23||2|4|5||||"40857550"|"69859552"
2|10|17||5|40|75||||"40857550"|"69859553"
0|3|6||75|162|250||||"40857550"|"69859554"
0|2|3||250|625|1000||||"40857550"|"69859555"
0|6|11||2|4|5||||"40857551"|"69859556"
3|7|11||5|40|75||||"40857551"|"69859557"
0|2|3||75|162|250||||"40857551"|"69859558"
0|1|1||250|625|1000||||"40857551"|"69859559"
0|7|14||2|4|5||||"40857552"|"69859560"
2|7|11||5|40|75||||"40857552"|"69859561"
0|3|6||75|162|250||||"40857552"|"69859562"
0|2|3||250|625|1000||||"40857552"|"69859563"
0|7|14||2|4|5||||"40857553"|"69859564"
2|7|11||5|40|75||||"40857553"|"69859565"
0|3|6||75|162|250||||"40857553"|"69859566"
0|2|3||250|625|1000||||"40857553"|"69859567"
0|13|25||2|4|5||||"40857554"|"69859568"
2|11|20||5|40|75||||"40857554"|"69859569"
0|3|6||75|162|250||||"40857554"|"69859570"
1|2|3||250|625|1000||||"40857554"|"69859571"
0|7|14||2|4|5||||"40857555"|"69859572"
2|7|11||5|40|75||||"40857555"|"69859573"
0|3|6||75|162|250||||"40857555"|"69859574"
0|2|3||250|625|1000||||"40857555"|"69859575"
0|7|14||2|4|5||||"40857556"|"69859576"
2|7|11||5|40|75||||"40857556"|"69859577"
0|3|6||75|162|250||||"40857556"|"69859578"
0|2|3||250|625|1000||||"40857556"|"69859579"
0|6|11||2|4|5||||"40857557"|"69859580"
3|7|11||5|40|75||||"40857557"|"69859581"
0|2|3||75|162|250||||"40857557"|"69859582"
0|1|1||250|625|1000||||"40857557"|"69859583"
0|12|23||2|4|5||||"40857558"|"69859584"
3|12|20||5|40|75||||"40857558"|"69859585"
0|2|3||75|162|250||||"40857558"|"69859586"
0|2|3||250|625|1000||||"40857558"|"69859587"
0|12|23||2|4|5||||"40857559"|"69859588"
3|12|20||5|40|75||||"40857559"|"69859589"
0|2|3||75|162|250||||"40857559"|"69859590"
0|2|3||250|625|1000||||"40857559"|"69859591"
0|6|11||2|4|5||||"40857561"|"69859592"
3|7|11||5|40|75||||"40857561"|"69859593"
0|2|3||75|162|250||||"40857561"|"69859594"
0|1|1||250|625|1000||||"40857561"|"69859595"
0|12|24||2|4|5||||"40857562"|"69859596"
2|12|22||5|40|75||||"40857562"|"69859597"
3|5|6||75|162|250||||"40857562"|"69859598"
0|2|3||250|625|1000||||"40857562"|"69859599"
0|11|22||2|4|5||||"40857563"|"69859600"
5|14|22||5|40|75||||"40857563"|"69859601"
3|5|6||75|162|250||||"40857563"|"69859602"
0|2|3||250|625|1000||||"40857563"|"69859603"
0|10|19||2|4|5||||"40857564"|"69859604"
3|11|19||5|40|75||||"40857564"|"69859605"
1|2|3||75|162|250||||"40857564"|"69859606"
1|2|3||250|625|1000||||"40857564"|"69859607"
0|9|17||2|4|5||||"40857565"|"69859608"
2|10|17||5|40|75||||"40857565"|"69859609"
0|3|6||75|162|250||||"40857565"|"69859610"
0|2|3||250|625|1000||||"40857565"|"69859611"
0|9|17||2|4|5||||"40857566"|"69859612"
2|10|17||5|40|75||||"40857566"|"69859613"
0|3|6||75|162|250||||"40857566"|"69859614"
0|2|3||250|625|1000||||"40857566"|"69859615"
0|7|14||2|4|5||||"40857567"|"69859616"
0|6|11||5|40|75||||"40857567"|"69859617"
0|5|9||75|162|250||||"40857567"|"69859618"
0|13|26||2|4|5||||"40857568"|"69859619"
2|8|14||5|40|75||||"40857568"|"69859620"
0|5|9||75|162|250||||"40857568"|"69859621"
0|1|1||250|625|1000||||"40857568"|"69859622"
0|16|32||2|4|5||||"40857569"|"69859623"
7|23|38||5|40|75||||"40857569"|"69859624"
3|7|11||75|162|250||||"40857569"|"69859625"
0|1|1||250|625|1000||||"40857569"|"69859626"
0|9|17||2|4|5||||"40857570"|"69859627"
0|4|8||5|40|75||||"40857570"|"69859628"
1|5|9||75|162|250||||"40857570"|"69859629"
1|2|3||250|625|1000||||"40857570"|"69859630"
0|7|14||2|4|5||||"40857571"|"69859631"
2|7|11||5|40|75||||"40857571"|"69859632"
0|5|9||75|162|250||||"40857571"|"69859633"
0|2|3||250|625|1000||||"40857571"|"69859634"
0|7|14||2|4|5||||"40857572"|"69859635"
2|7|11||5|40|75||||"40857572"|"69859636"
0|5|9||75|162|250||||"40857572"|"69859637"
0|2|3||250|625|1000||||"40857572"|"69859638"
0|7|14||2|4|5||||"40857573"|"69859639"
1|8|14||5|40|75||||"40857573"|"69859640"
6|12|17||75|162|250||||"40857573"|"69859641"
3|9|14||250|625|1000||||"40857573"|"69859642"
0|10|20||2|4|5||||"40857574"|"69859643"
0|7|14||5|40|75||||"40857574"|"69859644"
0|5|9||75|162|250||||"40857574"|"69859645"
0|2|3||250|625|1000||||"40857574"|"69859646"
0|10|20||2|4|5||||"40857575"|"69859647"
0|7|14||5|40|75||||"40857575"|"69859648"
0|5|9||75|162|250||||"40857575"|"69859649"
0|2|3||250|625|1000||||"40857575"|"69859650"
0|11|22||2|4|5||||"40857576"|"69859651"
0|10|19||5|40|75||||"40857576"|"69859652"
1|4|6||75|162|250||||"40857576"|"69859653"
1|2|3||250|625|1000||||"40857576"|"69859654"
0|12|23||2|4|5||||"40857577"|"69859655"
0|10|20||5|40|75||||"40857577"|"69859656"
0|3|6||75|162|250||||"40857577"|"69859657"
0|2|3||250|625|1000||||"40857577"|"69859658"
0|12|23||2|4|5||||"40857578"|"69859659"
0|10|20||5|40|75||||"40857578"|"69859660"
0|3|6||75|162|250||||"40857578"|"69859661"
0|2|3||250|625|1000||||"40857578"|"69859662"
0|13|25||2|4|5||||"40857579"|"69859663"
4|15|25||5|40|75||||"40857579"|"69859664"
1|6|11||75|162|250||||"40857579"|"69859665"
1|2|3||250|625|1000||||"40857579"|"69859666"
0|15|30||2|4|5||||"40857580"|"69859667"
6|21|35||5|40|75||||"40857580"|"69859668"
6|15|23||75|162|250||||"40857580"|"69859669"
1|2|3||250|625|1000||||"40857580"|"69859670"
0|9|17||2|4|5||||"40857582"|"69859671"
0|4|8||5|40|75||||"40857582"|"69859672"
1|5|9||75|162|250||||"40857582"|"69859673"
1|2|3||250|625|1000||||"40857582"|"69859674"
0|7|14||2|4|5||||"40857583"|"69859675"
2|7|11||5|40|75||||"40857583"|"69859676"
0|5|9||75|162|250||||"40857583"|"69859677"
0|2|3||250|625|1000||||"40857583"|"69859678"
0|7|14||2|4|5||||"40857584"|"69859679"
2|7|11||5|40|75||||"40857584"|"69859680"
0|5|9||75|162|250||||"40857584"|"69859681"
0|2|3||250|625|1000||||"40857584"|"69859682"
0|10|20||2|4|5||||"40857585"|"69859683"
8|16|23||5|40|75||||"40857585"|"69859684"
0|2|3||75|162|250||||"40857585"|"69859685"
0|19|37||2|4|5||||"40857586"|"69859686"
3|19|34||5|40|75||||"40857586"|"69859687"
0|3|6||75|162|250||||"40857586"|"69859688"
0|1|1||250|625|1000||||"40857586"|"69859689"
0|11|22||2|4|5||||"40857587"|"69859690"
20|32|43||5|40|75||||"40857587"|"69859691"
3|7|11||75|162|250||||"40857587"|"69859692"
0|1|1||250|625|1000||||"40857587"|"69859693"
0|11|22||2|4|5||||"40857588"|"69859694"
20|32|43||5|40|75||||"40857588"|"69859695"
3|7|11||75|162|250||||"40857588"|"69859696"
0|1|1||250|625|1000||||"40857588"|"69859697"
